Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Purification,4x Purification
402.0995,0.3187,402.0995,0.3741,402.0995,0.1554
402.3097,0.3152,402.3097,0.3713,402.3097,0.155
402.5199,0.3197,402.5199,0.3705,402.5199,0.1579
402.73,0.3198,402.73,0.3738,402.73,0.1564
402.9402,0.3194,402.9402,0.3737,402.9402,0.1558
403.1503,0.3198,403.1503,0.3747,403.1503,0.1537
403.3605,0.3171,403.3605,0.3734,403.3605,0.1602
403.5706,0.3168,403.5706,0.3724,403.5706,0.1541
403.7807,0.3194,403.7807,0.3723,403.7807,0.1569
403.9908,0.3199,403.9908,0.371,403.9908,0.1567
404.2009,0.319,404.2009,0.3731,404.2009,0.1575
404.411,0.3219,404.411,0.3749,404.411,0.1561
404.6211,0.3199,404.6211,0.3721,404.6211,0.1557
404.8311,0.3203,404.8311,0.3704,404.8311,0.1544
405.0412,0.3203,405.0412,0.3717,405.0412,0.1584
405.2512,0.3219,405.2512,0.37,405.2512,0.156
405.4612,0.3195,405.4612,0.3713,405.4612,0.1543
405.6712,0.3213,405.6712,0.3715,405.6712,0.1554
405.8813,0.3195,405.8813,0.3707,405.8813,0.1553
406.0912,0.3204,406.0912,0.3731,406.0912,0.1552
406.3012,0.3217,406.3012,0.3712,406.3012,0.1569
406.5112,0.3206,406.5112,0.3713,406.5112,0.1569
406.7212,0.3211,406.7212,0.3709,406.7212,0.1563
406.9311,0.3199,406.9311,0.3711,406.9311,0.1549
407.1411,0.3208,407.1411,0.3715,407.1411,0.1539
407.351,0.3225,407.351,0.3705,407.351,0.1554
407.5609,0.3204,407.5609,0.3705,407.5609,0.1592
407.7708,0.32,407.7708,0.3731,407.7708,0.1557
407.9807,0.3218,407.9807,0.3686,407.9807,0.1553
408.1906,0.3189,408.1906,0.371,408.1906,0.1565
408.4005,0.3203,408.4005,0.3688,408.4005,0.1528
408.6104,0.3219,408.6104,0.3706,408.6104,0.1553
408.8202,0.3214,408.8202,0.3681,408.8202,0.1548
409.0301,0.3212,409.0301,0.3695,409.0301,0.1553
409.2399,0.321,409.2399,0.3684,409.2399,0.1555
409.4497,0.3197,409.4497,0.3682,409.4497,0.1567
409.6596,0.3187,409.6596,0.3685,409.6596,0.1541
409.8694,0.3207,409.8694,0.3661,409.8694,0.1548
410.0791,0.3209,410.0791,0.3663,410.0791,0.1541
410.2889,0.3203,410.2889,0.3667,410.2889,0.155
410.4987,0.3209,410.4987,0.3663,410.4987,0.1542
410.7085,0.3204,410.7085,0.3647,410.7085,0.1544
410.9182,0.3191,410.9182,0.3663,410.9182,0.1547
411.128,0.3191,411.128,0.3651,411.128,0.1539
411.3377,0.3217,411.3377,0.3658,411.3377,0.1542
411.5474,0.3214,411.5474,0.3661,411.5474,0.154
411.7571,0.3185,411.7571,0.3667,411.7571,0.1528
411.9668,0.3202,411.9668,0.3656,411.9668,0.1526
412.1765,0.3197,412.1765,0.3648,412.1765,0.1538
412.3862,0.3209,412.3862,0.3637,412.3862,0.155
412.5958,0.3206,412.5958,0.3646,412.5958,0.1516
412.8055,0.3193,412.8055,0.3641,412.8055,0.1523
413.0151,0.3199,413.0151,0.3644,413.0151,0.1532
413.2248,0.3205,413.2248,0.3635,413.2248,0.1521
413.4344,0.3191,413.4344,0.3641,413.4344,0.151
413.644,0.3202,413.644,0.3646,413.644,0.1525
413.8536,0.3209,413.8536,0.3616,413.8536,0.1508
414.0632,0.3196,414.0632,0.3633,414.0632,0.1527
414.2728,0.3193,414.2728,0.3631,414.2728,0.1522
414.4823,0.3195,414.4823,0.3619,414.4823,0.1513
414.6919,0.3191,414.6919,0.3632,414.6919,0.1517
414.9015,0.317,414.9015,0.3611,414.9015,0.1521
415.111,0.3183,415.111,0.3596,415.111,0.1523
415.3205,0.3189,415.3205,0.36,415.3205,0.1508
415.53,0.3185,415.53,0.3605,415.53,0.1524
415.7395,0.3178,415.7395,0.361,415.7395,0.1518
415.949,0.3196,415.949,0.3593,415.949,0.1505
416.1585,0.3171,416.1585,0.3593,416.1585,0.1505
416.368,0.3173,416.368,0.3594,416.368,0.1502
416.5775,0.3164,416.5775,0.36,416.5775,0.1507
416.7869,0.3176,416.7869,0.3608,416.7869,0.15
416.9963,0.318,416.9963,0.3601,416.9963,0.1501
417.2058,0.3186,417.2058,0.3594,417.2058,0.1505
417.4152,0.3177,417.4152,0.3591,417.4152,0.1498
417.6246,0.3183,417.6246,0.3567,417.6246,0.1502
417.834,0.3171,417.834,0.3576,417.834,0.1496
418.0434,0.3153,418.0434,0.3576,418.0434,0.1492
418.2528,0.3163,418.2528,0.3549,418.2528,0.1487
418.4621,0.3169,418.4621,0.3567,418.4621,0.1496
418.6715,0.3167,418.6715,0.3575,418.6715,0.1492
418.8808,0.3163,418.8808,0.3544,418.8808,0.149
419.0902,0.3179,419.0902,0.3543,419.0902,0.1502
419.2995,0.3155,419.2995,0.3547,419.2995,0.1495
419.5088,0.3162,419.5088,0.3553,419.5088,0.149
419.7181,0.3132,419.7181,0.3559,419.7181,0.148
419.9274,0.3144,419.9274,0.3543,419.9274,0.1478
420.1367,0.3156,420.1367,0.3548,420.1367,0.1482
420.3459,0.3174,420.3459,0.3535,420.3459,0.1476
420.5552,0.3136,420.5552,0.3546,420.5552,0.1486
420.7644,0.3142,420.7644,0.3546,420.7644,0.1467
420.9737,0.3142,420.9737,0.354,420.9737,0.1472
421.1829,0.3149,421.1829,0.3528,421.1829,0.1467
421.3921,0.3145,421.3921,0.3536,421.3921,0.1468
421.6013,0.3136,421.6013,0.3525,421.6013,0.1464
421.8105,0.3133,421.8105,0.3522,421.8105,0.1474
422.0197,0.3139,422.0197,0.351,422.0197,0.1464
422.2289,0.3119,422.2289,0.3525,422.2289,0.1468
422.438,0.3138,422.438,0.3522,422.438,0.1463
422.6472,0.3125,422.6472,0.3516,422.6472,0.1456
422.8563,0.3112,422.8563,0.3523,422.8563,0.1448
423.0654,0.3126,423.0654,0.3507,423.0654,0.1455
423.2745,0.3114,423.2745,0.3507,423.2745,0.1445
423.4837,0.3104,423.4837,0.3486,423.4837,0.1444
423.6927,0.312,423.6927,0.35,423.6927,0.1451
423.9018,0.3114,423.9018,0.3492,423.9018,0.145
424.1109,0.3122,424.1109,0.3491,424.1109,0.1443
424.32,0.3118,424.32,0.3499,424.32,0.1439
424.529,0.3103,424.529,0.3493,424.529,0.1452
424.7381,0.3108,424.7381,0.3486,424.7381,0.1447
424.9471,0.311,424.9471,0.3474,424.9471,0.1439
425.1561,0.3093,425.1561,0.3473,425.1561,0.1447
425.3651,0.3098,425.3651,0.3487,425.3651,0.143
425.5741,0.3087,425.5741,0.3481,425.5741,0.1439
425.7831,0.3095,425.7831,0.3477,425.7831,0.142
425.9921,0.3079,425.9921,0.3466,425.9921,0.1432
426.201,0.3093,426.201,0.344,426.201,0.1437
426.41,0.3083,426.41,0.3466,426.41,0.1422
426.6189,0.3076,426.6189,0.3458,426.6189,0.1433
426.8279,0.3077,426.8279,0.3454,426.8279,0.1435
427.0368,0.3072,427.0368,0.3444,427.0368,0.1431
427.2457,0.307,427.2457,0.3457,427.2457,0.1427
427.4546,0.305,427.4546,0.3447,427.4546,0.1414
427.6635,0.3066,427.6635,0.345,427.6635,0.1418
427.8724,0.3068,427.8724,0.3443,427.8724,0.1425
428.0812,0.3052,428.0812,0.3427,428.0812,0.1413
428.2901,0.304,428.2901,0.3433,428.2901,0.1416
428.4989,0.305,428.4989,0.3443,428.4989,0.142
428.7078,0.3039,428.7078,0.3424,428.7078,0.141
428.9166,0.305,428.9166,0.3414,428.9166,0.1414
429.1254,0.3052,429.1254,0.3438,429.1254,0.1417
429.3342,0.305,429.3342,0.3433,429.3342,0.1411
429.543,0.306,429.543,0.3434,429.543,0.1412
429.7518,0.3055,429.7518,0.3431,429.7518,0.1402
429.9606,0.3035,429.9606,0.342,429.9606,0.1405
430.1693,0.3047,430.1693,0.3404,430.1693,0.1409
430.3781,0.3036,430.3781,0.3421,430.3781,0.1413
430.5868,0.3037,430.5868,0.3411,430.5868,0.1397
430.7955,0.304,430.7955,0.3385,430.7955,0.1393
431.0042,0.3023,431.0042,0.3397,431.0042,0.1403
431.2129,0.3027,431.2129,0.3414,431.2129,0.1404
431.4216,0.302,431.4216,0.3405,431.4216,0.1403
431.6303,0.3017,431.6303,0.3387,431.6303,0.1385
431.839,0.301,431.839,0.3383,431.839,0.138
432.0476,0.3025,432.0476,0.3393,432.0476,0.1395
432.2563,0.3004,432.2563,0.339,432.2563,0.1394
432.4649,0.302,432.4649,0.3386,432.4649,0.138
432.6736,0.3023,432.6736,0.3394,432.6736,0.1389
432.8822,0.3023,432.8822,0.3383,432.8822,0.1388
433.0908,0.2999,433.0908,0.3387,433.0908,0.1383
433.2994,0.3004,433.2994,0.337,433.2994,0.1386
433.508,0.2993,433.508,0.3373,433.508,0.1392
433.7165,0.3008,433.7165,0.3372,433.7165,0.1386
433.9251,0.2994,433.9251,0.3373,433.9251,0.138
434.1336,0.2999,434.1336,0.3388,434.1336,0.1386
434.3422,0.2991,434.3422,0.3367,434.3422,0.138
434.5507,0.2994,434.5507,0.3359,434.5507,0.1381
434.7592,0.2988,434.7592,0.3347,434.7592,0.1386
434.9677,0.299,434.9677,0.336,434.9677,0.1372
435.1762,0.2992,435.1762,0.3362,435.1762,0.1374
435.3847,0.2984,435.3847,0.3363,435.3847,0.1376
435.5932,0.297,435.5932,0.3351,435.5932,0.1361
435.8017,0.2984,435.8017,0.3351,435.8017,0.1368
436.0101,0.2974,436.0101,0.3351,436.0101,0.1362
436.2185,0.2976,436.2185,0.3354,436.2185,0.1362
436.427,0.2977,436.427,0.3337,436.427,0.1369
436.6354,0.296,436.6354,0.3343,436.6354,0.1371
436.8438,0.2962,436.8438,0.3352,436.8438,0.1372
437.0522,0.2968,437.0522,0.3336,437.0522,0.1371
437.2606,0.296,437.2606,0.3331,437.2606,0.1358
437.469,0.2955,437.469,0.3328,437.469,0.1364
437.6773,0.2963,437.6773,0.3336,437.6773,0.1371
437.8857,0.2961,437.8857,0.3335,437.8857,0.136
438.094,0.2965,438.094,0.3329,438.094,0.1358
438.3024,0.2943,438.3024,0.3334,438.3024,0.1366
438.5107,0.2944,438.5107,0.3328,438.5107,0.1359
438.719,0.2951,438.719,0.3321,438.719,0.1351
438.9273,0.2947,438.9273,0.3314,438.9273,0.1346
439.1356,0.2944,439.1356,0.3317,439.1356,0.1344
439.3438,0.2943,439.3438,0.3317,439.3438,0.1349
439.5521,0.2946,439.5521,0.3318,439.5521,0.1356
439.7604,0.2935,439.7604,0.3335,439.7604,0.1358
439.9686,0.2949,439.9686,0.3314,439.9686,0.1356
440.1768,0.2913,440.1768,0.3308,440.1768,0.135
440.3851,0.2938,440.3851,0.3309,440.3851,0.1361
440.5933,0.2928,440.5933,0.3308,440.5933,0.1343
440.8015,0.2934,440.8015,0.331,440.8015,0.1359
441.0097,0.2933,441.0097,0.3319,441.0097,0.1363
441.2178,0.2918,441.2178,0.3306,441.2178,0.1342
441.426,0.292,441.426,0.3312,441.426,0.1351
441.6341,0.2916,441.6341,0.3322,441.6341,0.1334
441.8423,0.2911,441.8423,0.33,441.8423,0.1346
442.0504,0.2908,442.0504,0.3306,442.0504,0.1349
442.2585,0.2913,442.2585,0.3301,442.2585,0.1357
442.4667,0.2906,442.4667,0.329,442.4667,0.1352
442.6748,0.2908,442.6748,0.3298,442.6748,0.1339
442.8828,0.291,442.8828,0.33,442.8828,0.1348
443.0909,0.2905,443.0909,0.3306,443.0909,0.1347
443.299,0.2898,443.299,0.33,443.299,0.1337
443.507,0.2901,443.507,0.3297,443.507,0.1348
