Wavelenth,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Overcoating,Before Overcoating,After Overcoating,After Overcoating,5x Purification,5x Purification
813.5695,0.3792,813.5695,0.5885,813.5695,0.1465
813.7522,0.3787,813.7522,0.5854,813.7522,0.145
813.9348,0.3779,813.9348,0.5872,813.9348,0.1439
814.1175,0.376,814.1175,0.5853,814.1175,0.1442
814.3001,0.3749,814.3001,0.5851,814.3001,0.1446
814.4827,0.3746,814.4827,0.5829,814.4827,0.1447
814.6653,0.3748,814.6653,0.5831,814.6653,0.1438
814.8479,0.3726,814.8479,0.579,814.8479,0.1441
815.0304,0.3728,815.0304,0.5807,815.0304,0.1446
815.213,0.3738,815.213,0.5802,815.213,0.1433
815.3955,0.3701,815.3955,0.5781,815.3955,0.1431
815.578,0.371,815.578,0.579,815.578,0.1445
815.7605,0.3696,815.7605,0.5759,815.7605,0.1443
815.943,0.3715,815.943,0.5764,815.943,0.143
816.1255,0.3703,816.1255,0.5748,816.1255,0.1443
816.3079,0.3685,816.3079,0.5752,816.3079,0.1428
816.4904,0.3688,816.4904,0.5746,816.4904,0.1431
816.6728,0.3661,816.6728,0.5725,816.6728,0.1427
816.8552,0.3666,816.8552,0.5736,816.8552,0.1428
817.0376,0.3669,817.0376,0.5725,817.0376,0.1418
817.2199,0.3637,817.2199,0.5708,817.2199,0.1426
817.4023,0.3657,817.4023,0.568,817.4023,0.141
817.5846,0.3628,817.5846,0.569,817.5846,0.1421
817.767,0.3632,817.767,0.5667,817.767,0.1422
817.9493,0.3638,817.9493,0.5684,817.9493,0.1423
818.1316,0.3628,818.1316,0.5665,818.1316,0.1402
818.3138,0.3623,818.3138,0.5654,818.3138,0.142
818.4961,0.3602,818.4961,0.5642,818.4961,0.1402
818.6783,0.3618,818.6783,0.5631,818.6783,0.1404
818.8606,0.3584,818.8606,0.5608,818.8606,0.14
819.0428,0.3595,819.0428,0.5625,819.0428,0.1402
819.225,0.3586,819.225,0.5609,819.225,0.1411
819.4072,0.3575,819.4072,0.5589,819.4072,0.14
819.5893,0.3574,819.5893,0.5583,819.5893,0.1398
819.7715,0.3561,819.7715,0.5584,819.7715,0.1404
819.9536,0.3542,819.9536,0.5566,819.9536,0.1397
820.1357,0.3544,820.1357,0.5568,820.1357,0.1391
820.3178,0.3553,820.3178,0.5541,820.3178,0.1397
820.4999,0.3536,820.4999,0.5546,820.4999,0.1396
820.682,0.354,820.682,0.5526,820.682,0.1383
820.864,0.3527,820.864,0.5507,820.864,0.1401
821.0461,0.3506,821.0461,0.5525,821.0461,0.1393
821.2281,0.355,821.2281,0.5507,821.2281,0.1387
821.4101,0.3506,821.4101,0.5492,821.4101,0.1396
821.5921,0.3497,821.5921,0.5494,821.5921,0.1383
821.774,0.3498,821.774,0.5473,821.774,0.1395
821.956,0.3497,821.956,0.549,821.956,0.1376
822.1379,0.3499,822.1379,0.5471,822.1379,0.1393
822.3199,0.3466,822.3199,0.5433,822.3199,0.1379
822.5018,0.3463,822.5018,0.5457,822.5018,0.1375
822.6837,0.3466,822.6837,0.5424,822.6837,0.1377
822.8655,0.3464,822.8655,0.5432,822.8655,0.1361
823.0474,0.345,823.0474,0.5426,823.0474,0.1363
823.2293,0.3439,823.2293,0.5414,823.2293,0.137
823.4111,0.3427,823.4111,0.5401,823.4111,0.137
823.5929,0.3421,823.5929,0.5379,823.5929,0.1357
823.7747,0.3433,823.7747,0.537,823.7747,0.1367
823.9565,0.3417,823.9565,0.5358,823.9565,0.1352
824.1382,0.3411,824.1382,0.5358,824.1382,0.1352
824.32,0.342,824.32,0.5356,824.32,0.1347
824.5017,0.3409,824.5017,0.5336,824.5017,0.1358
824.6834,0.3401,824.6834,0.5312,824.6834,0.1351
824.8651,0.3394,824.8651,0.5333,824.8651,0.1344
825.0468,0.3391,825.0468,0.5314,825.0468,0.1348
825.2285,0.3386,825.2285,0.5309,825.2285,0.1357
825.4102,0.3357,825.4102,0.5307,825.4102,0.1347
825.5918,0.3368,825.5918,0.5269,825.5918,0.1356
825.7734,0.3354,825.7734,0.5278,825.7734,0.1351
825.955,0.3368,825.955,0.5283,825.955,0.1342
826.1366,0.3336,826.1366,0.5253,826.1366,0.1341
826.3182,0.3345,826.3182,0.5272,826.3182,0.1346
826.4997,0.3339,826.4997,0.5236,826.4997,0.1338
826.6813,0.3342,826.6813,0.5236,826.6813,0.1348
826.8628,0.331,826.8628,0.5225,826.8628,0.1332
827.0443,0.333,827.0443,0.5223,827.0443,0.1336
827.2258,0.332,827.2258,0.5207,827.2258,0.1325
827.4073,0.3308,827.4073,0.5195,827.4073,0.1326
827.5888,0.3302,827.5888,0.5178,827.5888,0.1317
827.7702,0.3285,827.7702,0.5168,827.7702,0.1313
827.9516,0.3287,827.9516,0.5161,827.9516,0.1331
828.133,0.3273,828.133,0.5164,828.133,0.1309
828.3144,0.329,828.3144,0.5148,828.3144,0.1311
828.4958,0.3268,828.4958,0.5124,828.4958,0.1319
828.6772,0.327,828.6772,0.5146,828.6772,0.1328
828.8585,0.3253,828.8585,0.5115,828.8585,0.1323
829.0399,0.3238,829.0399,0.5106,829.0399,0.1307
829.2212,0.3236,829.2212,0.5119,829.2212,0.1317
829.4025,0.3244,829.4025,0.5102,829.4025,0.1309
829.5838,0.3229,829.5838,0.5094,829.5838,0.1306
829.7651,0.3233,829.7651,0.5079,829.7651,0.1305
829.9463,0.324,829.9463,0.5073,829.9463,0.1299
830.1275,0.3225,830.1275,0.5056,830.1275,0.1305
830.3088,0.3212,830.3088,0.5037,830.3088,0.1291
830.49,0.321,830.49,0.5043,830.49,0.1296
830.6712,0.3223,830.6712,0.506,830.6712,0.1285
830.8523,0.3208,830.8523,0.5015,830.8523,0.1284
831.0335,0.318,831.0335,0.5022,831.0335,0.1291
831.2146,0.3201,831.2146,0.5021,831.2146,0.1294
831.3958,0.3185,831.3958,0.4996,831.3958,0.1287
831.5769,0.3186,831.5769,0.4987,831.5769,0.1287
831.758,0.3178,831.758,0.5011,831.758,0.1285
831.939,0.3174,831.939,0.4966,831.939,0.13
832.1201,0.3167,832.1201,0.4968,832.1201,0.1288
832.3011,0.3161,832.3011,0.4963,832.3011,0.126
832.4822,0.3176,832.4822,0.4927,832.4822,0.1274
832.6632,0.3162,832.6632,0.4925,832.6632,0.1284
832.8442,0.3152,832.8442,0.492,832.8442,0.1289
833.0252,0.3145,833.0252,0.4934,833.0252,0.1285
833.2061,0.3135,833.2061,0.4915,833.2061,0.1281
833.3871,0.3145,833.3871,0.4914,833.3871,0.1268
833.568,0.3111,833.568,0.489,833.568,0.1268
833.7489,0.3104,833.7489,0.4882,833.7489,0.1271
833.9298,0.3108,833.9298,0.487,833.9298,0.1269
834.1107,0.3102,834.1107,0.4891,834.1107,0.1253
834.2916,0.3097,834.2916,0.483,834.2916,0.1265
834.4724,0.3099,834.4724,0.485,834.4724,0.1265
834.6533,0.3094,834.6533,0.4839,834.6533,0.1247
834.8341,0.3093,834.8341,0.4832,834.8341,0.1253
835.0149,0.3085,835.0149,0.483,835.0149,0.1246
835.1957,0.3102,835.1957,0.4824,835.1957,0.1252
835.3764,0.3072,835.3764,0.4802,835.3764,0.1258
835.5572,0.3046,835.5572,0.4828,835.5572,0.1248
835.7379,0.3068,835.7379,0.4797,835.7379,0.126
835.9187,0.3059,835.9187,0.4788,835.9187,0.125
836.0994,0.3036,836.0994,0.4777,836.0994,0.1254
836.2801,0.3047,836.2801,0.4767,836.2801,0.1252
836.4607,0.3034,836.4607,0.4762,836.4607,0.123
836.6414,0.3034,836.6414,0.4759,836.6414,0.1242
836.822,0.3017,836.822,0.4751,836.822,0.1232
837.0027,0.3022,837.0027,0.471,837.0027,0.1241
837.1833,0.303,837.1833,0.4717,837.1833,0.1245
837.3639,0.3024,837.3639,0.4723,837.3639,0.1236
837.5444,0.301,837.5444,0.4722,837.5444,0.1243
837.725,0.2998,837.725,0.4694,837.725,0.1235
837.9055,0.3006,837.9055,0.467,837.9055,0.1238
838.0861,0.3001,838.0861,0.4674,838.0861,0.1233
838.2666,0.2983,838.2666,0.4676,838.2666,0.1234
838.4471,0.298,838.4471,0.4693,838.4471,0.1234
838.6276,0.2962,838.6276,0.4663,838.6276,0.1222
838.808,0.2985,838.808,0.4651,838.808,0.1219
838.9885,0.298,838.9885,0.4644,838.9885,0.1224
839.1689,0.2981,839.1689,0.4635,839.1689,0.1215
839.3493,0.2946,839.3493,0.4635,839.3493,0.1227
839.5297,0.2954,839.5297,0.4599,839.5297,0.1204
839.7101,0.295,839.7101,0.46,839.7101,0.1207
839.8905,0.2946,839.8905,0.4594,839.8905,0.1209
840.0708,0.2953,840.0708,0.4575,840.0708,0.1208
840.2512,0.2944,840.2512,0.4581,840.2512,0.1212
840.4315,0.2926,840.4315,0.46,840.4315,0.1211
840.6118,0.2952,840.6118,0.4537,840.6118,0.121
840.7921,0.2936,840.7921,0.4569,840.7921,0.1218
840.9723,0.2917,840.9723,0.4558,840.9723,0.1199
841.1526,0.2919,841.1526,0.453,841.1526,0.1204
841.3328,0.2909,841.3328,0.4543,841.3328,0.1206
841.5131,0.292,841.5131,0.4534,841.5131,0.1188
841.6933,0.2904,841.6933,0.4502,841.6933,0.1199
841.8735,0.2905,841.8735,0.4534,841.8735,0.1197
842.0536,0.2909,842.0536,0.4505,842.0536,0.1192
842.2338,0.2898,842.2338,0.4502,842.2338,0.1186
842.4139,0.2871,842.4139,0.448,842.4139,0.117
842.594,0.2885,842.594,0.4484,842.594,0.1189
842.7742,0.2882,842.7742,0.4472,842.7742,0.1195
842.9542,0.2871,842.9542,0.4486,842.9542,0.1204
843.1343,0.2863,843.1343,0.4457,843.1343,0.1198
843.3144,0.2862,843.3144,0.4434,843.3144,0.118
843.4944,0.2861,843.4944,0.4455,843.4944,0.1185
843.6745,0.2846,843.6745,0.4437,843.6745,0.1171
843.8545,0.2853,843.8545,0.4429,843.8545,0.1185
844.0345,0.2852,844.0345,0.4423,844.0345,0.1161
844.2144,0.2851,844.2144,0.4421,844.2144,0.1186
844.3944,0.283,844.3944,0.4402,844.3944,0.118
844.5743,0.2843,844.5743,0.4414,844.5743,0.1171
844.7543,0.2819,844.7543,0.4399,844.7543,0.1189
844.9342,0.2816,844.9342,0.4367,844.9342,0.1165
845.1141,0.2795,845.1141,0.4371,845.1141,0.1173
845.294,0.2799,845.294,0.4369,845.294,0.1171
845.4738,0.2802,845.4738,0.4358,845.4738,0.1174
845.6537,0.2807,845.6537,0.4367,845.6537,0.1169
845.8335,0.2796,845.8335,0.4336,845.8335,0.1153
846.0133,0.2797,846.0133,0.4329,846.0133,0.117
846.1931,0.2803,846.1931,0.4331,846.1931,0.1176
846.3729,0.2808,846.3729,0.4317,846.3729,0.1152
846.5527,0.278,846.5527,0.4303,846.5527,0.1148
846.7324,0.2777,846.7324,0.4302,846.7324,0.1151
846.9122,0.2792,846.9122,0.4291,846.9122,0.1162
847.0919,0.2753,847.0919,0.4286,847.0919,0.1152
847.2716,0.2763,847.2716,0.4268,847.2716,0.1156
847.4513,0.2769,847.4513,0.4288,847.4513,0.115
847.6309,0.2764,847.6309,0.4263,847.6309,0.1154
847.8106,0.2771,847.8106,0.4248,847.8106,0.1144
847.9902,0.2748,847.9902,0.4269,847.9902,0.1141
848.1698,0.2754,848.1698,0.4254,848.1698,0.114
848.3494,0.2723,848.3494,0.4243,848.3494,0.1157
848.529,0.2758,848.529,0.4242,848.529,0.1148
848.7086,0.275,848.7086,0.4243,848.7086,0.1139
848.8882,0.2746,848.8882,0.4229,848.8882,0.1137
849.0677,0.2727,849.0677,0.4217,849.0677,0.114
849.2472,0.271,849.2472,0.421,849.2472,0.1135
849.4267,0.2712,849.4267,0.422,849.4267,0.1134
849.6062,0.273,849.6062,0.4201,849.6062,0.1137
849.7857,0.2711,849.7857,0.4194,849.7857,0.114
849.9652,0.2714,849.9652,0.4172,849.9652,0.1128
850.1446,0.2698,850.1446,0.4167,850.1446,0.1127
850.324,0.2703,850.324,0.4175,850.324,0.1136
850.5034,0.2691,850.5034,0.4183,850.5034,0.1119
850.6828,0.269,850.6828,0.4155,850.6828,0.1119
850.8622,0.269,850.8622,0.4144,850.8622,0.1115
851.0416,0.2685,851.0416,0.4136,851.0416,0.1123
851.2209,0.2691,851.2209,0.414,851.2209,0.1109
851.4002,0.2677,851.4002,0.413,851.4002,0.1122
851.5795,0.2679,851.5795,0.4104,851.5795,0.1133
851.7588,0.2672,851.7588,0.4107,851.7588,0.1107
851.9381,0.2665,851.9381,0.4094,851.9381,0.1114
852.1174,0.2666,852.1174,0.4108,852.1174,0.1116
852.2966,0.267,852.2966,0.4076,852.2966,0.1122
852.4758,0.2654,852.4758,0.4088,852.4758,0.1114
852.655,0.2649,852.655,0.4064,852.655,0.1109
852.8342,0.266,852.8342,0.4064,852.8342,0.1106
853.0134,0.2651,853.0134,0.4065,853.0134,0.112
853.1926,0.2637,853.1926,0.401,853.1926,0.1113
853.3717,0.2629,853.3717,0.4049,853.3717,0.1129
853.5509,0.263,853.5509,0.4052,853.5509,0.111
853.73,0.2624,853.73,0.4017,853.73,0.1102
853.9091,0.2635,853.9091,0.4025,853.9091,0.1098
854.0882,0.2622,854.0882,0.4039,854.0882,0.1102
854.2672,0.2632,854.2672,0.4032,854.2672,0.1107
854.4463,0.2631,854.4463,0.3985,854.4463,0.1102
854.6253,0.2605,854.6253,0.3994,854.6253,0.1092
854.8043,0.2619,854.8043,0.3992,854.8043,0.1103
854.9833,0.2606,854.9833,0.3991,854.9833,0.1121
855.1623,0.26,855.1623,0.3988,855.1623,0.1084
855.3413,0.2613,855.3413,0.3983,855.3413,0.1081
855.5202,0.26,855.5202,0.3992,855.5202,0.1086
855.6991,0.2613,855.6991,0.3961,855.6991,0.1074
855.8781,0.2606,855.8781,0.3952,855.8781,0.1084
856.057,0.2595,856.057,0.397,856.057,0.1085
856.2359,0.2577,856.2359,0.3943,856.2359,0.1091
856.4147,0.2554,856.4147,0.3944,856.4147,0.1094
856.5936,0.2585,856.5936,0.3931,856.5936,0.1077
856.7724,0.2591,856.7724,0.3929,856.7724,0.1074
856.9512,0.2567,856.9512,0.3915,856.9512,0.1081
857.13,0.2579,857.13,0.3934,857.13,0.108
857.3088,0.2563,857.3088,0.3905,857.3088,0.1069
857.4876,0.2536,857.4876,0.3919,857.4876,0.1075
857.6663,0.2548,857.6663,0.3893,857.6663,0.108
857.8451,0.2542,857.8451,0.3884,857.8451,0.1078
858.0238,0.2547,858.0238,0.3862,858.0238,0.1083
858.2025,0.2534,858.2025,0.3883,858.2025,0.1068
858.3812,0.2559,858.3812,0.3861,858.3812,0.1075
858.5599,0.2535,858.5599,0.3842,858.5599,0.1079
858.7385,0.2545,858.7385,0.3853,858.7385,0.1066
858.9171,0.2544,858.9171,0.3853,858.9171,0.1077
859.0958,0.2524,859.0958,0.3845,859.0958,0.1053
859.2744,0.253,859.2744,0.3849,859.2744,0.1069
859.453,0.253,859.453,0.3828,859.453,0.1074
859.6315,0.254,859.6315,0.3818,859.6315,0.108
859.8101,0.2508,859.8101,0.3826,859.8101,0.1072
859.9886,0.2532,859.9886,0.3817,859.9886,0.1074
860.1671,0.2517,860.1671,0.3805,860.1671,0.1062
860.3457,0.2529,860.3457,0.3808,860.3457,0.1054
860.5241,0.2509,860.5241,0.3793,860.5241,0.1072
860.7026,0.2523,860.7026,0.38,860.7026,0.1069
860.8811,0.2511,860.8811,0.379,860.8811,0.1056
861.0595,0.2507,861.0595,0.3786,861.0595,0.1067
861.2379,0.2483,861.2379,0.3784,861.2379,0.1069
861.4163,0.2469,861.4163,0.3774,861.4163,0.1062
861.5947,0.2483,861.5947,0.3753,861.5947,0.1068
861.7731,0.2491,861.7731,0.3754,861.7731,0.104
861.9515,0.2497,861.9515,0.3744,861.9515,0.1064
862.1298,0.2499,862.1298,0.3745,862.1298,0.1061
862.3081,0.2463,862.3081,0.3747,862.3081,0.1055
862.4864,0.2474,862.4864,0.3728,862.4864,0.1042
862.6647,0.2484,862.6647,0.3728,862.6647,0.1052
862.843,0.2467,862.843,0.372,862.843,0.1052
863.0213,0.2454,863.0213,0.3713,863.0213,0.1051
863.1995,0.2467,863.1995,0.3721,863.1995,0.1047
863.3777,0.2458,863.3777,0.3699,863.3777,0.106
863.5559,0.2457,863.5559,0.3715,863.5559,0.1053
863.7341,0.2463,863.7341,0.3687,863.7341,0.1051
863.9123,0.2456,863.9123,0.3697,863.9123,0.1033
864.0905,0.2449,864.0905,0.3671,864.0905,0.1056
864.2686,0.2455,864.2686,0.3695,864.2686,0.1048
864.4467,0.2445,864.4467,0.3665,864.4467,0.1043
864.6249,0.2443,864.6249,0.3687,864.6249,0.1032
864.8029,0.2436,864.8029,0.3672,864.8029,0.1031
864.981,0.2451,864.981,0.3647,864.981,0.1027
865.1591,0.2435,865.1591,0.3662,865.1591,0.1034
865.3371,0.2447,865.3371,0.3663,865.3371,0.1029
865.5152,0.2433,865.5152,0.3636,865.5152,0.104
865.6932,0.2437,865.6932,0.3645,865.6932,0.1031
865.8712,0.2439,865.8712,0.3616,865.8712,0.1039
866.0491,0.2436,866.0491,0.3628,866.0491,0.102
866.2271,0.2436,866.2271,0.3614,866.2271,0.1046
866.405,0.2421,866.405,0.3629,866.405,0.1029
866.583,0.2405,866.583,0.3608,866.583,0.1038
866.7609,0.2408,866.7609,0.3616,866.7609,0.1016
866.9388,0.2399,866.9388,0.3597,866.9388,0.1035
867.1167,0.2414,867.1167,0.3618,867.1167,0.1044
867.2945,0.2413,867.2945,0.3577,867.2945,0.1015
867.4724,0.2395,867.4724,0.3605,867.4724,0.1015
867.6502,0.2406,867.6502,0.3583,867.6502,0.1011
867.828,0.2408,867.828,0.3554,867.828,0.1019
868.0058,0.2391,868.0058,0.3579,868.0058,0.1015
868.1836,0.2392,868.1836,0.3567,868.1836,0.1009
868.3613,0.2396,868.3613,0.3582,868.3613,0.1042
868.5391,0.2376,868.5391,0.3551,868.5391,0.1027
868.7168,0.2376,868.7168,0.3554,868.7168,0.1031
868.8945,0.2377,868.8945,0.3537,868.8945,0.1022
869.0722,0.2379,869.0722,0.3542,869.0722,0.1027
869.2499,0.2376,869.2499,0.3535,869.2499,0.1018
869.4276,0.237,869.4276,0.3526,869.4276,0.1028
869.6052,0.2363,869.6052,0.3519,869.6052,0.102
869.7828,0.2389,869.7828,0.3527,869.7828,0.1018
869.9605,0.2378,869.9605,0.3518,869.9605,0.0996
870.1381,0.2368,870.1381,0.353,870.1381,0.1026
870.3156,0.2365,870.3156,0.3521,870.3156,0.1017
870.4932,0.2376,870.4932,0.3527,870.4932,0.1025
870.6707,0.2354,870.6707,0.3489,870.6707,0.1007
870.8483,0.2362,870.8483,0.3503,870.8483,0.1008
871.0258,0.2369,871.0258,0.351,871.0258,0.1022
871.2033,0.2349,871.2033,0.3505,871.2033,0.1025
871.3808,0.2335,871.3808,0.3452,871.3808,0.1002
871.5582,0.2373,871.5582,0.348,871.5582,0.1013
871.7357,0.2357,871.7357,0.347,871.7357,0.1008
871.9131,0.2351,871.9131,0.3448,871.9131,0.1025
872.0905,0.2342,872.0905,0.3447,872.0905,0.1013
872.2679,0.2335,872.2679,0.3467,872.2679,0.0998
872.4453,0.2336,872.4453,0.3443,872.4453,0.0991
872.6227,0.2338,872.6227,0.3468,872.6227,0.0997
872.8,0.2339,872.8,0.3469,872.8,0.099
872.9773,0.2333,872.9773,0.345,872.9773,0.1
873.1547,0.2323,873.1547,0.3432,873.1547,0.0993
873.332,0.2333,873.332,0.3413,873.332,0.1022
873.5092,0.2352,873.5092,0.3434,873.5092,0.1
873.6865,0.2299,873.6865,0.3428,873.6865,0.1
873.8637,0.232,873.8637,0.3423,873.8637,0.0981
874.041,0.2318,874.041,0.342,874.041,0.0983
874.2182,0.2329,874.2182,0.34,874.2182,0.0998
874.3954,0.232,874.3954,0.34,874.3954,0.1003
874.5726,0.2319,874.5726,0.34,874.5726,0.1006
874.7497,0.2317,874.7497,0.3382,874.7497,0.0986
874.9269,0.2328,874.9269,0.3376,874.9269,0.1002
875.104,0.2311,875.104,0.3389,875.104,0.1
875.2811,0.231,875.2811,0.3377,875.2811,0.0986
875.4582,0.2333,875.4582,0.3382,875.4582,0.097
875.6353,0.2297,875.6353,0.3399,875.6353,0.0994
875.8124,0.2293,875.8124,0.3355,875.8124,0.098
875.9894,0.2285,875.9894,0.3357,875.9894,0.0985
876.1664,0.2284,876.1664,0.3352,876.1664,0.0974
876.3435,0.2295,876.3435,0.3361,876.3435,0.0986
876.5205,0.2289,876.5205,0.3349,876.5205,0.0998
876.6974,0.2296,876.6974,0.3339,876.6974,0.099
876.8744,0.2286,876.8744,0.3351,876.8744,0.0991
877.0513,0.2292,877.0513,0.3323,877.0513,0.097
877.2283,0.2287,877.2283,0.3343,877.2283,0.0988
877.4052,0.2267,877.4052,0.3312,877.4052,0.0971
877.5821,0.229,877.5821,0.3353,877.5821,0.0994
877.759,0.2273,877.759,0.3299,877.759,0.0975
877.9358,0.2261,877.9358,0.3331,877.9358,0.0973
878.1127,0.229,878.1127,0.3305,878.1127,0.0963
878.2895,0.2277,878.2895,0.3334,878.2895,0.0989
878.4663,0.2264,878.4663,0.3299,878.4663,0.098
878.6431,0.2268,878.6431,0.3297,878.6431,0.0977
878.8199,0.2276,878.8199,0.3287,878.8199,0.0982
878.9967,0.2282,878.9967,0.3282,878.9967,0.0968
879.1734,0.2275,879.1734,0.3266,879.1734,0.0972
879.3501,0.2262,879.3501,0.3264,879.3501,0.0976
879.5268,0.2256,879.5268,0.3287,879.5268,0.0968
879.7035,0.2278,879.7035,0.3289,879.7035,0.0971
879.8802,0.2261,879.8802,0.3261,879.8802,0.0982
880.0569,0.2255,880.0569,0.327,880.0569,0.0966
880.2335,0.225,880.2335,0.3264,880.2335,0.0976
880.4102,0.2262,880.4102,0.3249,880.4102,0.0969
880.5868,0.2258,880.5868,0.3249,880.5868,0.097
880.7634,0.2242,880.7634,0.3247,880.7634,0.0974
880.9399,0.2247,880.9399,0.3255,880.9399,0.0969
881.1165,0.2253,881.1165,0.324,881.1165,0.0978
881.293,0.2225,881.293,0.3248,881.293,0.0979
881.4696,0.2231,881.4696,0.3241,881.4696,0.0952
881.6461,0.2249,881.6461,0.3242,881.6461,0.0967
881.8226,0.2233,881.8226,0.3231,881.8226,0.0967
881.9991,0.223,881.9991,0.3216,881.9991,0.0978
882.1755,0.2209,882.1755,0.3206,882.1755,0.0954
882.352,0.2213,882.352,0.3217,882.352,0.0964
882.5284,0.2222,882.5284,0.3215,882.5284,0.0967
882.7048,0.2223,882.7048,0.3217,882.7048,0.0976
882.8812,0.2231,882.8812,0.3203,882.8812,0.0958
883.0576,0.223,883.0576,0.3196,883.0576,0.0963
883.2339,0.2232,883.2339,0.3202,883.2339,0.0967
883.4103,0.2234,883.4103,0.3189,883.4103,0.0958
883.5866,0.2218,883.5866,0.3182,883.5866,0.096
883.7629,0.2228,883.7629,0.3187,883.7629,0.095
883.9392,0.2204,883.9392,0.3165,883.9392,0.0961
884.1155,0.2214,884.1155,0.3149,884.1155,0.0947
884.2917,0.2209,884.2917,0.3167,884.2917,0.095
884.468,0.2227,884.468,0.3151,884.468,0.0945
884.6442,0.2216,884.6442,0.3146,884.6442,0.0957
884.8204,0.2194,884.8204,0.3155,884.8204,0.0961
884.9966,0.2209,884.9966,0.3166,884.9966,0.0955
885.1728,0.2213,885.1728,0.3152,885.1728,0.0956
885.349,0.2192,885.349,0.3144,885.349,0.0955
885.5251,0.2207,885.5251,0.3144,885.5251,0.0942
885.7012,0.2194,885.7012,0.3141,885.7012,0.0941
885.8773,0.2204,885.8773,0.314,885.8773,0.0955
886.0534,0.2195,886.0534,0.3129,886.0534,0.0942
886.2295,0.2197,886.2295,0.3116,886.2295,0.0951
886.4056,0.2202,886.4056,0.313,886.4056,0.0957
886.5816,0.219,886.5816,0.3114,886.5816,0.0945
886.7576,0.2192,886.7576,0.3127,886.7576,0.0942
886.9336,0.2206,886.9336,0.3117,886.9336,0.0949
887.1096,0.2198,887.1096,0.3129,887.1096,0.096
887.2856,0.2189,887.2856,0.3126,887.2856,0.0933
887.4615,0.218,887.4615,0.3108,887.4615,0.0942
887.6375,0.219,887.6375,0.3093,887.6375,0.0944
887.8134,0.2172,887.8134,0.3097,887.8134,0.0961
887.9893,0.2168,887.9893,0.3095,887.9893,0.0964
888.1652,0.218,888.1652,0.3087,888.1652,0.0934
888.3411,0.2166,888.3411,0.3064,888.3411,0.0934
888.5169,0.2174,888.5169,0.3091,888.5169,0.0944
888.6928,0.2175,888.6928,0.3079,888.6928,0.0941
888.8686,0.217,888.8686,0.308,888.8686,0.0944
889.0444,0.2162,889.0444,0.3082,889.0444,0.0946
889.2202,0.2164,889.2202,0.3077,889.2202,0.0927
889.396,0.2165,889.396,0.3067,889.396,0.0943
889.5717,0.2156,889.5717,0.3072,889.5717,0.0956
889.7474,0.215,889.7474,0.3068,889.7474,0.0939
889.9232,0.2173,889.9232,0.3043,889.9232,0.0941
890.0989,0.2147,890.0989,0.3057,890.0989,0.0945
890.2746,0.2161,890.2746,0.3047,890.2746,0.0919
890.4502,0.2162,890.4502,0.3057,890.4502,0.0938
890.6259,0.2149,890.6259,0.3053,890.6259,0.0944
890.8015,0.2147,890.8015,0.3042,890.8015,0.0947
890.9771,0.2142,890.9771,0.3067,890.9771,0.0932
891.1527,0.2137,891.1527,0.3035,891.1527,0.0935
891.3283,0.2149,891.3283,0.3027,891.3283,0.0934
891.5039,0.216,891.5039,0.3026,891.5039,0.0927
891.6794,0.2159,891.6794,0.3032,891.6794,0.0953
891.855,0.2162,891.855,0.3026,891.855,0.0938
892.0305,0.2175,892.0305,0.3027,892.0305,0.0933
892.206,0.2149,892.206,0.3015,892.206,0.0924
892.3815,0.213,892.3815,0.3027,892.3815,0.0922
892.5569,0.216,892.5569,0.3027,892.5569,0.0914
892.7324,0.213,892.7324,0.2988,892.7324,0.0912
892.9078,0.2164,892.9078,0.3006,892.9078,0.0931
893.0832,0.2127,893.0832,0.2996,893.0832,0.0905
893.2586,0.2141,893.2586,0.3008,893.2586,0.0914
893.434,0.2142,893.434,0.2998,893.434,0.0937
893.6094,0.2116,893.6094,0.2998,893.6094,0.093
893.7847,0.2141,893.7847,0.3005,893.7847,0.0912
893.9601,0.2123,893.9601,0.2999,893.9601,0.0918
894.1354,0.2119,894.1354,0.2984,894.1354,0.0924
894.3107,0.2124,894.3107,0.2979,894.3107,0.0931
894.486,0.2114,894.486,0.2988,894.486,0.092
894.6612,0.2118,894.6612,0.2985,894.6612,0.0932
894.8365,0.2121,894.8365,0.2981,894.8365,0.0914
895.0117,0.213,895.0117,0.2987,895.0117,0.0939
895.1869,0.211,895.1869,0.2982,895.1869,0.0929
895.3621,0.2117,895.3621,0.2948,895.3621,0.0917
895.5373,0.2115,895.5373,0.2985,895.5373,0.0916
895.7125,0.2126,895.7125,0.2954,895.7125,0.091
895.8876,0.211,895.8876,0.2959,895.8876,0.0927
896.0627,0.2112,896.0627,0.2955,896.0627,0.0905
896.2378,0.211,896.2378,0.2953,896.2378,0.0935
896.4129,0.2095,896.4129,0.2936,896.4129,0.0927
896.588,0.21,896.588,0.2944,896.588,0.0923
896.7631,0.2101,896.7631,0.295,896.7631,0.0923
896.9381,0.2107,896.9381,0.2938,896.9381,0.0906
897.1131,0.2097,897.1131,0.2933,897.1131,0.0932
897.2881,0.2094,897.2881,0.2912,897.2881,0.0925
897.4631,0.2087,897.4631,0.2917,897.4631,0.0899
897.6381,0.2089,897.6381,0.292,897.6381,0.0932
897.8131,0.2094,897.8131,0.2922,897.8131,0.09
897.988,0.2096,897.988,0.2939,897.988,0.0916
