Wavelength,Absorbance,Wavelength,Absorabnce,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Pur,4x Pur
814.1175,0.5041,814.1175,0.6617,814.1175,0.4242
814.3001,0.5,814.3001,0.6597,814.3001,0.4229
814.4827,0.5016,814.4827,0.6558,814.4827,0.4241
814.6653,0.5002,814.6653,0.6551,814.6653,0.4253
814.8479,0.4973,814.8479,0.6527,814.8479,0.4234
815.0304,0.4935,815.0304,0.6522,815.0304,0.4249
815.213,0.4938,815.213,0.6493,815.213,0.4225
815.3955,0.4908,815.3955,0.6462,815.3955,0.423
815.578,0.4862,815.578,0.6455,815.578,0.4216
815.7605,0.4874,815.7605,0.6403,815.7605,0.4228
815.943,0.4858,815.943,0.6392,815.943,0.4218
816.1255,0.4858,816.1255,0.6352,816.1255,0.421
816.3079,0.4798,816.3079,0.6343,816.3079,0.4224
816.4904,0.4814,816.4904,0.6315,816.4904,0.4223
816.6728,0.4792,816.6728,0.6297,816.6728,0.4224
816.8552,0.4774,816.8552,0.6253,816.8552,0.4223
817.0376,0.4747,817.0376,0.6233,817.0376,0.4196
817.2199,0.4726,817.2199,0.6217,817.2199,0.4218
817.4023,0.4723,817.4023,0.6228,817.4023,0.4207
817.5846,0.4698,817.5846,0.618,817.5846,0.4197
817.767,0.4663,817.767,0.6158,817.767,0.4212
817.9493,0.4665,817.9493,0.6159,817.9493,0.4196
818.1316,0.4656,818.1316,0.6105,818.1316,0.4214
818.3138,0.4632,818.3138,0.6101,818.3138,0.4219
818.4961,0.4599,818.4961,0.6086,818.4961,0.4194
818.6783,0.4592,818.6783,0.6039,818.6783,0.4184
818.8606,0.4569,818.8606,0.6032,818.8606,0.42
819.0428,0.4557,819.0428,0.6021,819.0428,0.4176
819.225,0.4544,819.225,0.5978,819.225,0.4178
819.4072,0.4518,819.4072,0.5954,819.4072,0.4193
819.5893,0.4499,819.5893,0.5959,819.5893,0.4173
819.7715,0.4493,819.7715,0.5913,819.7715,0.4167
819.9536,0.4463,819.9536,0.5902,819.9536,0.4202
820.1357,0.4445,820.1357,0.5896,820.1357,0.4179
820.3178,0.4426,820.3178,0.5864,820.3178,0.4183
820.4999,0.4418,820.4999,0.5832,820.4999,0.4166
820.682,0.4406,820.682,0.5793,820.682,0.4164
820.864,0.4393,820.864,0.5775,820.864,0.4171
821.0461,0.4387,821.0461,0.5786,821.0461,0.4159
821.2281,0.4337,821.2281,0.5757,821.2281,0.4169
821.4101,0.4327,821.4101,0.571,821.4101,0.4143
821.5921,0.4306,821.5921,0.571,821.5921,0.4164
821.774,0.4305,821.774,0.5695,821.774,0.4158
821.956,0.4291,821.956,0.5684,821.956,0.4176
822.1379,0.427,822.1379,0.5663,822.1379,0.4162
822.3199,0.4248,822.3199,0.5627,822.3199,0.4155
822.5018,0.4238,822.5018,0.5611,822.5018,0.4155
822.6837,0.4222,822.6837,0.5562,822.6837,0.414
822.8655,0.4208,822.8655,0.5577,822.8655,0.4144
823.0474,0.4187,823.0474,0.5546,823.0474,0.4145
823.2293,0.4198,823.2293,0.5538,823.2293,0.4135
823.4111,0.4165,823.4111,0.5494,823.4111,0.4131
823.5929,0.418,823.5929,0.547,823.5929,0.4163
823.7747,0.4143,823.7747,0.5462,823.7747,0.4145
823.9565,0.4113,823.9565,0.5431,823.9565,0.4137
824.1382,0.4101,824.1382,0.5422,824.1382,0.4127
824.32,0.4079,824.32,0.5424,824.32,0.413
824.5017,0.4065,824.5017,0.5401,824.5017,0.412
824.6834,0.405,824.6834,0.5351,824.6834,0.4116
824.8651,0.4037,824.8651,0.5361,824.8651,0.4116
825.0468,0.4038,825.0468,0.5335,825.0468,0.4153
825.2285,0.3994,825.2285,0.532,825.2285,0.4131
825.4102,0.3991,825.4102,0.5284,825.4102,0.4109
825.5918,0.397,825.5918,0.5288,825.5918,0.4118
825.7734,0.3963,825.7734,0.5236,825.7734,0.4121
825.955,0.3948,825.955,0.5221,825.955,0.4105
826.1366,0.3941,826.1366,0.5221,826.1366,0.4117
826.3182,0.3929,826.3182,0.5177,826.3182,0.4112
826.4997,0.3905,826.4997,0.5156,826.4997,0.4095
826.6813,0.3901,826.6813,0.5157,826.6813,0.4132
826.8628,0.3891,826.8628,0.5132,826.8628,0.4087
827.0443,0.3878,827.0443,0.5115,827.0443,0.4089
827.2258,0.383,827.2258,0.5093,827.2258,0.4122
827.4073,0.3834,827.4073,0.5077,827.4073,0.4109
827.5888,0.3816,827.5888,0.5086,827.5888,0.4074
827.7702,0.382,827.7702,0.5055,827.7702,0.4098
827.9516,0.3778,827.9516,0.5054,827.9516,0.4086
828.133,0.3792,828.133,0.5027,828.133,0.4066
828.3144,0.3763,828.3144,0.5013,828.3144,0.4109
828.4958,0.3747,828.4958,0.4975,828.4958,0.4073
828.6772,0.3728,828.6772,0.4965,828.6772,0.4074
828.8585,0.3737,828.8585,0.4933,828.8585,0.4073
829.0399,0.3731,829.0399,0.4916,829.0399,0.4057
829.2212,0.3676,829.2212,0.4918,829.2212,0.4065
829.4025,0.3704,829.4025,0.4904,829.4025,0.4086
829.5838,0.3669,829.5838,0.4899,829.5838,0.4068
829.7651,0.3641,829.7651,0.4834,829.7651,0.406
829.9463,0.3654,829.9463,0.4827,829.9463,0.4046
830.1275,0.3642,830.1275,0.4815,830.1275,0.4046
830.3088,0.3634,830.3088,0.4789,830.3088,0.4046
830.49,0.3607,830.49,0.4776,830.49,0.4053
830.6712,0.3601,830.6712,0.4786,830.6712,0.4039
830.8523,0.3586,830.8523,0.4755,830.8523,0.4049
831.0335,0.3571,831.0335,0.4721,831.0335,0.4044
831.2146,0.3548,831.2146,0.4706,831.2146,0.406
831.3958,0.3556,831.3958,0.4692,831.3958,0.4048
831.5769,0.3539,831.5769,0.4655,831.5769,0.4036
831.758,0.3518,831.758,0.465,831.758,0.4029
831.939,0.3511,831.939,0.4641,831.939,0.4047
832.1201,0.3509,832.1201,0.4614,832.1201,0.4044
832.3011,0.3495,832.3011,0.4605,832.3011,0.4015
832.4822,0.3471,832.4822,0.4589,832.4822,0.4034
832.6632,0.3469,832.6632,0.4588,832.6632,0.4043
832.8442,0.3454,832.8442,0.4563,832.8442,0.4032
833.0252,0.3443,833.0252,0.4539,833.0252,0.3996
833.2061,0.3414,833.2061,0.4502,833.2061,0.4013
833.3871,0.3401,833.3871,0.4506,833.3871,0.3994
833.568,0.3392,833.568,0.4485,833.568,0.401
833.7489,0.3377,833.7489,0.4473,833.7489,0.402
833.9298,0.3374,833.9298,0.446,833.9298,0.4013
834.1107,0.3355,834.1107,0.4452,834.1107,0.3987
834.2916,0.3346,834.2916,0.4455,834.2916,0.3998
834.4724,0.3332,834.4724,0.4441,834.4724,0.3993
834.6533,0.332,834.6533,0.4405,834.6533,0.401
834.8341,0.3318,834.8341,0.4358,834.8341,0.3971
835.0149,0.3303,835.0149,0.4375,835.0149,0.3967
835.1957,0.3291,835.1957,0.4355,835.1957,0.3974
835.3764,0.3279,835.3764,0.4353,835.3764,0.3966
835.5572,0.3276,835.5572,0.4327,835.5572,0.3972
835.7379,0.3265,835.7379,0.4307,835.7379,0.3981
835.9187,0.3241,835.9187,0.4295,835.9187,0.3977
836.0994,0.3241,836.0994,0.4278,836.0994,0.3976
836.2801,0.3227,836.2801,0.4256,836.2801,0.3968
836.4607,0.3218,836.4607,0.4254,836.4607,0.3972
836.6414,0.3187,836.6414,0.421,836.6414,0.3976
836.822,0.3204,836.822,0.4218,836.822,0.3964
837.0027,0.3164,837.0027,0.4212,837.0027,0.3968
837.1833,0.3175,837.1833,0.4173,837.1833,0.3957
837.3639,0.3172,837.3639,0.4155,837.3639,0.3967
837.5444,0.3161,837.5444,0.4147,837.5444,0.3965
837.725,0.3157,837.725,0.4136,837.725,0.3953
837.9055,0.3131,837.9055,0.4165,837.9055,0.3989
838.0861,0.3129,838.0861,0.4125,838.0861,0.3958
838.2666,0.3109,838.2666,0.409,838.2666,0.3939
838.4471,0.3077,838.4471,0.4083,838.4471,0.3925
838.6276,0.3091,838.6276,0.4062,838.6276,0.3929
838.808,0.3063,838.808,0.4039,838.808,0.3943
838.9885,0.3062,838.9885,0.4037,838.9885,0.3944
839.1689,0.3059,839.1689,0.4011,839.1689,0.3928
839.3493,0.303,839.3493,0.4009,839.3493,0.3946
839.5297,0.3024,839.5297,0.4018,839.5297,0.3926
839.7101,0.3004,839.7101,0.3989,839.7101,0.3928
839.8905,0.3014,839.8905,0.3985,839.8905,0.3917
840.0708,0.3001,840.0708,0.3958,840.0708,0.3906
840.2512,0.2988,840.2512,0.3932,840.2512,0.3915
840.4315,0.2986,840.4315,0.3939,840.4315,0.3904
840.6118,0.2974,840.6118,0.3902,840.6118,0.388
840.7921,0.296,840.7921,0.3919,840.7921,0.3891
840.9723,0.2963,840.9723,0.3876,840.9723,0.3925
841.1526,0.2954,841.1526,0.3877,841.1526,0.3923
841.3328,0.2932,841.3328,0.3846,841.3328,0.392
841.5131,0.2929,841.5131,0.3833,841.5131,0.3879
841.6933,0.2918,841.6933,0.383,841.6933,0.3913
841.8735,0.2895,841.8735,0.3806,841.8735,0.3905
842.0536,0.29,842.0536,0.3812,842.0536,0.389
842.2338,0.2882,842.2338,0.3813,842.2338,0.3884
842.4139,0.288,842.4139,0.3783,842.4139,0.3906
842.594,0.2881,842.594,0.3789,842.594,0.3882
842.7742,0.2856,842.7742,0.3726,842.7742,0.3881
842.9542,0.2844,842.9542,0.3735,842.9542,0.3894
843.1343,0.2844,843.1343,0.373,843.1343,0.3883
843.3144,0.2814,843.3144,0.3729,843.3144,0.3878
843.4944,0.2822,843.4944,0.3716,843.4944,0.3862
843.6745,0.2805,843.6745,0.369,843.6745,0.3877
843.8545,0.2775,843.8545,0.3669,843.8545,0.3878
844.0345,0.2804,844.0345,0.3675,844.0345,0.3879
844.2144,0.2784,844.2144,0.3645,844.2144,0.3839
844.3944,0.2769,844.3944,0.3644,844.3944,0.3841
844.5743,0.2755,844.5743,0.3632,844.5743,0.3871
844.7543,0.2755,844.7543,0.3597,844.7543,0.3852
844.9342,0.2742,844.9342,0.3611,844.9342,0.3843
845.1141,0.2742,845.1141,0.3573,845.1141,0.3857
845.294,0.272,845.294,0.3558,845.294,0.3838
845.4738,0.2722,845.4738,0.3554,845.4738,0.3851
845.6537,0.2727,845.6537,0.354,845.6537,0.3826
845.8335,0.2708,845.8335,0.3552,845.8335,0.3829
846.0133,0.2693,846.0133,0.3531,846.0133,0.3833
846.1931,0.2691,846.1931,0.3511,846.1931,0.3819
846.3729,0.2671,846.3729,0.3506,846.3729,0.3812
846.5527,0.269,846.5527,0.3476,846.5527,0.3841
846.7324,0.265,846.7324,0.3475,846.7324,0.3813
846.9122,0.2635,846.9122,0.3457,846.9122,0.3821
847.0919,0.2648,847.0919,0.3466,847.0919,0.3815
847.2716,0.2646,847.2716,0.3435,847.2716,0.3832
847.4513,0.2631,847.4513,0.342,847.4513,0.3796
847.6309,0.2617,847.6309,0.3421,847.6309,0.3838
847.8106,0.2603,847.8106,0.3387,847.8106,0.3819
847.9902,0.262,847.9902,0.3395,847.9902,0.3795
848.1698,0.2586,848.1698,0.3384,848.1698,0.38
848.3494,0.259,848.3494,0.3363,848.3494,0.3768
848.529,0.2576,848.529,0.3351,848.529,0.3801
848.7086,0.2571,848.7086,0.334,848.7086,0.3793
848.8882,0.2579,848.8882,0.3338,848.8882,0.3797
849.0677,0.2548,849.0677,0.3332,849.0677,0.3798
849.2472,0.2547,849.2472,0.3312,849.2472,0.3761
849.4267,0.2529,849.4267,0.3309,849.4267,0.3783
849.6062,0.2521,849.6062,0.3291,849.6062,0.3778
849.7857,0.252,849.7857,0.3282,849.7857,0.3759
849.9652,0.2493,849.9652,0.3244,849.9652,0.3766
850.1446,0.2515,850.1446,0.3258,850.1446,0.3773
850.324,0.2497,850.324,0.3254,850.324,0.377
850.5034,0.2479,850.5034,0.3238,850.5034,0.3765
850.6828,0.2503,850.6828,0.3225,850.6828,0.3754
850.8622,0.2473,850.8622,0.3206,850.8622,0.3755
851.0416,0.2472,851.0416,0.3232,851.0416,0.3745
851.2209,0.2448,851.2209,0.3206,851.2209,0.3753
851.4002,0.2457,851.4002,0.3185,851.4002,0.3767
851.5795,0.2459,851.5795,0.3185,851.5795,0.3741
851.7588,0.2426,851.7588,0.3175,851.7588,0.3762
851.9381,0.2438,851.9381,0.3139,851.9381,0.3729
852.1174,0.2417,852.1174,0.3142,852.1174,0.3727
852.2966,0.2438,852.2966,0.3109,852.2966,0.3734
852.4758,0.2397,852.4758,0.3112,852.4758,0.3726
852.655,0.2405,852.655,0.3115,852.655,0.3727
852.8342,0.2387,852.8342,0.3108,852.8342,0.3738
853.0134,0.2397,853.0134,0.309,853.0134,0.3756
853.1926,0.2377,853.1926,0.3063,853.1926,0.373
853.3717,0.2379,853.3717,0.3066,853.3717,0.3725
853.5509,0.236,853.5509,0.3053,853.5509,0.3719
853.73,0.2356,853.73,0.3062,853.73,0.3736
853.9091,0.2369,853.9091,0.3038,853.9091,0.3701
854.0882,0.2341,854.0882,0.3027,854.0882,0.3711
854.2672,0.234,854.2672,0.3028,854.2672,0.3703
854.4463,0.2332,854.4463,0.3001,854.4463,0.3704
854.6253,0.2327,854.6253,0.301,854.6253,0.3695
854.8043,0.232,854.8043,0.3002,854.8043,0.3703
854.9833,0.2316,854.9833,0.2984,854.9833,0.3694
855.1623,0.2308,855.1623,0.2961,855.1623,0.3684
855.3413,0.2291,855.3413,0.2964,855.3413,0.3682
855.5202,0.2297,855.5202,0.2946,855.5202,0.3708
855.6991,0.2281,855.6991,0.2931,855.6991,0.3651
855.8781,0.229,855.8781,0.2927,855.8781,0.3673
856.057,0.2283,856.057,0.2945,856.057,0.3689
856.2359,0.2275,856.2359,0.2916,856.2359,0.3656
856.4147,0.2272,856.4147,0.2914,856.4147,0.3687
856.5936,0.2267,856.5936,0.2906,856.5936,0.3659
856.7724,0.2225,856.7724,0.2888,856.7724,0.3682
856.9512,0.2236,856.9512,0.2875,856.9512,0.3657
857.13,0.2236,857.13,0.2868,857.13,0.3658
857.3088,0.2233,857.3088,0.2875,857.3088,0.3659
857.4876,0.223,857.4876,0.2852,857.4876,0.3664
857.6663,0.2218,857.6663,0.2821,857.6663,0.366
857.8451,0.2219,857.8451,0.2822,857.8451,0.3666
858.0238,0.2211,858.0238,0.2817,858.0238,0.3662
858.2025,0.2185,858.2025,0.2815,858.2025,0.3642
858.3812,0.2176,858.3812,0.2809,858.3812,0.3634
858.5599,0.2175,858.5599,0.2801,858.5599,0.3653
858.7385,0.2185,858.7385,0.2774,858.7385,0.3644
858.9171,0.2169,858.9171,0.2769,858.9171,0.3618
859.0958,0.2165,859.0958,0.2767,859.0958,0.3647
859.2744,0.2174,859.2744,0.2771,859.2744,0.363
859.453,0.217,859.453,0.2745,859.453,0.3647
859.6315,0.2143,859.6315,0.2757,859.6315,0.3616
859.8101,0.2124,859.8101,0.2728,859.8101,0.3608
859.9886,0.2129,859.9886,0.2729,859.9886,0.3614
860.1671,0.2126,860.1671,0.2709,860.1671,0.3635
860.3457,0.2099,860.3457,0.2689,860.3457,0.3634
860.5241,0.21,860.5241,0.2696,860.5241,0.3613
860.7026,0.21,860.7026,0.2691,860.7026,0.3626
860.8811,0.2112,860.8811,0.2675,860.8811,0.36
861.0595,0.2095,861.0595,0.2681,861.0595,0.3591
861.2379,0.208,861.2379,0.2662,861.2379,0.3599
861.4163,0.2115,861.4163,0.2636,861.4163,0.3599
861.5947,0.2064,861.5947,0.2637,861.5947,0.3582
861.7731,0.2075,861.7731,0.2641,861.7731,0.3574
861.9515,0.2063,861.9515,0.2631,861.9515,0.359
862.1298,0.2048,862.1298,0.261,862.1298,0.3581
862.3081,0.2065,862.3081,0.262,862.3081,0.3584
862.4864,0.2052,862.4864,0.2599,862.4864,0.359
862.6647,0.2053,862.6647,0.2606,862.6647,0.3569
862.843,0.2039,862.843,0.259,862.843,0.3584
863.0213,0.204,863.0213,0.2584,863.0213,0.3567
863.1995,0.2032,863.1995,0.257,863.1995,0.3578
863.3777,0.2029,863.3777,0.2553,863.3777,0.3549
863.5559,0.2022,863.5559,0.2571,863.5559,0.3557
863.7341,0.2017,863.7341,0.2532,863.7341,0.3564
863.9123,0.201,863.9123,0.2542,863.9123,0.3548
864.0905,0.2003,864.0905,0.2544,864.0905,0.3546
864.2686,0.1991,864.2686,0.2509,864.2686,0.3557
864.4467,0.2002,864.4467,0.2518,864.4467,0.3547
864.6249,0.1974,864.6249,0.2506,864.6249,0.3541
864.8029,0.1996,864.8029,0.2499,864.8029,0.3548
864.981,0.1969,864.981,0.2493,864.981,0.3552
865.1591,0.1951,865.1591,0.2491,865.1591,0.356
865.3371,0.1954,865.3371,0.2502,865.3371,0.354
865.5152,0.1946,865.5152,0.2465,865.5152,0.3547
865.6932,0.195,865.6932,0.2479,865.6932,0.3524
865.8712,0.1945,865.8712,0.2457,865.8712,0.3543
866.0491,0.1969,866.0491,0.2443,866.0491,0.3521
866.2271,0.1952,866.2271,0.2432,866.2271,0.3519
866.405,0.1929,866.405,0.2443,866.405,0.3514
866.583,0.1928,866.583,0.2432,866.583,0.3499
866.7609,0.1917,866.7609,0.2444,866.7609,0.3529
866.9388,0.1925,866.9388,0.2394,866.9388,0.3515
867.1167,0.1914,867.1167,0.2418,867.1167,0.3501
867.2945,0.1905,867.2945,0.24,867.2945,0.3516
867.4724,0.1902,867.4724,0.2391,867.4724,0.3526
867.6502,0.1905,867.6502,0.2389,867.6502,0.3499
867.828,0.1893,867.828,0.238,867.828,0.3487
868.0058,0.1893,868.0058,0.2372,868.0058,0.35
868.1836,0.187,868.1836,0.2361,868.1836,0.3479
868.3613,0.1873,868.3613,0.2338,868.3613,0.3488
868.5391,0.1895,868.5391,0.2352,868.5391,0.349
868.7168,0.1875,868.7168,0.2349,868.7168,0.3487
868.8945,0.1865,868.8945,0.2348,868.8945,0.3497
869.0722,0.1885,869.0722,0.2347,869.0722,0.3497
869.2499,0.1864,869.2499,0.232,869.2499,0.3464
869.4276,0.1844,869.4276,0.2308,869.4276,0.3463
869.6052,0.1847,869.6052,0.2322,869.6052,0.3477
869.7828,0.1839,869.7828,0.2296,869.7828,0.3476
869.9605,0.1841,869.9605,0.2313,869.9605,0.3462
870.1381,0.1825,870.1381,0.2307,870.1381,0.3483
870.3156,0.1838,870.3156,0.2297,870.3156,0.3455
870.4932,0.1825,870.4932,0.2265,870.4932,0.3472
870.6707,0.1818,870.6707,0.2252,870.6707,0.3478
870.8483,0.1819,870.8483,0.2255,870.8483,0.3428
871.0258,0.1802,871.0258,0.2266,871.0258,0.3456
871.2033,0.1814,871.2033,0.225,871.2033,0.3471
871.3808,0.1798,871.3808,0.2229,871.3808,0.3436
871.5582,0.1799,871.5582,0.224,871.5582,0.3451
871.7357,0.1775,871.7357,0.2249,871.7357,0.3465
871.9131,0.1773,871.9131,0.2229,871.9131,0.3425
872.0905,0.1779,872.0905,0.2227,872.0905,0.3409
872.2679,0.1795,872.2679,0.2216,872.2679,0.3411
872.4453,0.1776,872.4453,0.2209,872.4453,0.3416
872.6227,0.1775,872.6227,0.2187,872.6227,0.3428
872.8,0.1756,872.8,0.2204,872.8,0.342
872.9773,0.1749,872.9773,0.218,872.9773,0.342
873.1547,0.1738,873.1547,0.2182,873.1547,0.3403
873.332,0.1762,873.332,0.2183,873.332,0.3429
873.5092,0.1723,873.5092,0.2169,873.5092,0.34
873.6865,0.176,873.6865,0.2169,873.6865,0.3405
873.8637,0.1753,873.8637,0.2153,873.8637,0.3402
874.041,0.1735,874.041,0.2152,874.041,0.3406
874.2182,0.1725,874.2182,0.2157,874.2182,0.3415
874.3954,0.1733,874.3954,0.2148,874.3954,0.3386
874.5726,0.1745,874.5726,0.2147,874.5726,0.3407
874.7497,0.1735,874.7497,0.2141,874.7497,0.3395
874.9269,0.1709,874.9269,0.2117,874.9269,0.3386
875.104,0.1728,875.104,0.2097,875.104,0.3371
875.2811,0.172,875.2811,0.2113,875.2811,0.3405
875.4582,0.1696,875.4582,0.212,875.4582,0.3378
875.6353,0.1688,875.6353,0.2079,875.6353,0.3356
875.8124,0.1693,875.8124,0.209,875.8124,0.3355
875.9894,0.1687,875.9894,0.2097,875.9894,0.3377
876.1664,0.1705,876.1664,0.2096,876.1664,0.3355
876.3435,0.1709,876.3435,0.2098,876.3435,0.3388
876.5205,0.1693,876.5205,0.206,876.5205,0.3355
876.6974,0.1669,876.6974,0.2078,876.6974,0.335
876.8744,0.1678,876.8744,0.2064,876.8744,0.3335
877.0513,0.1659,877.0513,0.2056,877.0513,0.3344
877.2283,0.166,877.2283,0.2065,877.2283,0.3364
877.4052,0.1651,877.4052,0.2031,877.4052,0.3344
877.5821,0.1663,877.5821,0.2045,877.5821,0.3348
877.759,0.1634,877.759,0.203,877.759,0.3351
877.9358,0.1639,877.9358,0.2013,877.9358,0.3359
878.1127,0.1654,878.1127,0.2004,878.1127,0.3353
878.2895,0.1653,878.2895,0.2019,878.2895,0.3333
878.4663,0.1638,878.4663,0.2018,878.4663,0.3331
878.6431,0.1633,878.6431,0.1993,878.6431,0.3353
878.8199,0.1636,878.8199,0.1986,878.8199,0.3341
878.9967,0.1617,878.9967,0.1981,878.9967,0.3325
879.1734,0.1631,879.1734,0.1997,879.1734,0.3327
879.3501,0.1623,879.3501,0.2007,879.3501,0.331
879.5268,0.1625,879.5268,0.1974,879.5268,0.3322
879.7035,0.1603,879.7035,0.1978,879.7035,0.3301
879.8802,0.1613,879.8802,0.1978,879.8802,0.3302
880.0569,0.1596,880.0569,0.1948,880.0569,0.3322
880.2335,0.1607,880.2335,0.1951,880.2335,0.3315
880.4102,0.1602,880.4102,0.1951,880.4102,0.3288
880.5868,0.1587,880.5868,0.1945,880.5868,0.3277
880.7634,0.1586,880.7634,0.1933,880.7634,0.33
880.9399,0.159,880.9399,0.1943,880.9399,0.3283
881.1165,0.1561,881.1165,0.1947,881.1165,0.3295
881.293,0.1576,881.293,0.1913,881.293,0.3288
881.4696,0.1579,881.4696,0.1909,881.4696,0.3303
881.6461,0.155,881.6461,0.1914,881.6461,0.3289
881.8226,0.1562,881.8226,0.1896,881.8226,0.3295
881.9991,0.1551,881.9991,0.191,881.9991,0.3288
882.1755,0.1549,882.1755,0.1916,882.1755,0.3248
882.352,0.1558,882.352,0.1902,882.352,0.3281
882.5284,0.1535,882.5284,0.1889,882.5284,0.3254
882.7048,0.1548,882.7048,0.1891,882.7048,0.3259
882.8812,0.155,882.8812,0.1854,882.8812,0.3269
883.0576,0.1546,883.0576,0.1868,883.0576,0.3274
883.2339,0.1555,883.2339,0.1853,883.2339,0.3267
883.4103,0.1523,883.4103,0.1859,883.4103,0.3265
883.5866,0.1529,883.5866,0.1855,883.5866,0.3255
883.7629,0.1527,883.7629,0.1851,883.7629,0.325
883.9392,0.1523,883.9392,0.1841,883.9392,0.3241
884.1155,0.1518,884.1155,0.1844,884.1155,0.3257
884.2917,0.1536,884.2917,0.183,884.2917,0.3244
884.468,0.1508,884.468,0.1839,884.468,0.3216
884.6442,0.1522,884.6442,0.1847,884.6442,0.3224
884.8204,0.1515,884.8204,0.1811,884.8204,0.3243
884.9966,0.1517,884.9966,0.183,884.9966,0.3216
885.1728,0.1501,885.1728,0.1812,885.1728,0.3217
885.349,0.1496,885.349,0.1811,885.349,0.3226
885.5251,0.1507,885.5251,0.1792,885.5251,0.3231
885.7012,0.1497,885.7012,0.1805,885.7012,0.321
885.8773,0.1496,885.8773,0.1788,885.8773,0.3214
886.0534,0.1469,886.0534,0.1793,886.0534,0.3228
886.2295,0.1478,886.2295,0.1791,886.2295,0.3196
886.4056,0.147,886.4056,0.1795,886.4056,0.3209
886.5816,0.147,886.5816,0.1767,886.5816,0.3185
886.7576,0.148,886.7576,0.177,886.7576,0.3204
886.9336,0.1471,886.9336,0.1758,886.9336,0.3193
887.1096,0.1468,887.1096,0.1754,887.1096,0.321
887.2856,0.1458,887.2856,0.176,887.2856,0.3192
887.4615,0.1442,887.4615,0.1737,887.4615,0.3205
887.6375,0.1468,887.6375,0.1748,887.6375,0.3167
887.8134,0.1449,887.8134,0.1759,887.8134,0.3163
887.9893,0.145,887.9893,0.1727,887.9893,0.3156
888.1652,0.1431,888.1652,0.1762,888.1652,0.3176
888.3411,0.143,888.3411,0.173,888.3411,0.3172
888.5169,0.1447,888.5169,0.172,888.5169,0.3179
888.6928,0.1437,888.6928,0.1728,888.6928,0.3164
888.8686,0.144,888.8686,0.1715,888.8686,0.3161
889.0444,0.1439,889.0444,0.1694,889.0444,0.3166
889.2202,0.1435,889.2202,0.171,889.2202,0.3165
889.396,0.1433,889.396,0.1723,889.396,0.3148
889.5717,0.1405,889.5717,0.1723,889.5717,0.317
889.7474,0.1429,889.7474,0.1704,889.7474,0.3161
889.9232,0.1405,889.9232,0.1694,889.9232,0.3173
890.0989,0.1407,890.0989,0.1693,890.0989,0.3142
890.2746,0.1438,890.2746,0.1688,890.2746,0.3144
890.4502,0.1393,890.4502,0.169,890.4502,0.3132
890.6259,0.1387,890.6259,0.167,890.6259,0.315
890.8015,0.1388,890.8015,0.1671,890.8015,0.3132
890.9771,0.1418,890.9771,0.1677,890.9771,0.3135
891.1527,0.1395,891.1527,0.1655,891.1527,0.3153
891.3283,0.1394,891.3283,0.1682,891.3283,0.3125
891.5039,0.1386,891.5039,0.1657,891.5039,0.3116
891.6794,0.1397,891.6794,0.165,891.6794,0.3127
891.855,0.1379,891.855,0.1661,891.855,0.3137
892.0305,0.1375,892.0305,0.1641,892.0305,0.3116
892.206,0.1369,892.206,0.164,892.206,0.3114
892.3815,0.1375,892.3815,0.1645,892.3815,0.3096
892.5569,0.1379,892.5569,0.1619,892.5569,0.3113
892.7324,0.1357,892.7324,0.1619,892.7324,0.3094
892.9078,0.1368,892.9078,0.1618,892.9078,0.3095
893.0832,0.1358,893.0832,0.1615,893.0832,0.3125
893.2586,0.1343,893.2586,0.1636,893.2586,0.3083
893.434,0.1366,893.434,0.1619,893.434,0.3078
893.6094,0.1358,893.6094,0.1626,893.6094,0.3076
893.7847,0.1348,893.7847,0.1608,893.7847,0.3094
893.9601,0.1345,893.9601,0.1594,893.9601,0.3091
894.1354,0.1343,894.1354,0.1597,894.1354,0.3078
894.3107,0.1333,894.3107,0.1601,894.3107,0.3101
894.486,0.1332,894.486,0.1578,894.486,0.307
894.6612,0.1342,894.6612,0.158,894.6612,0.3075
894.8365,0.1324,894.8365,0.1574,894.8365,0.3055
895.0117,0.1339,895.0117,0.1587,895.0117,0.3055
895.1869,0.1317,895.1869,0.1572,895.1869,0.307
895.3621,0.1314,895.3621,0.1575,895.3621,0.3064
895.5373,0.1324,895.5373,0.1591,895.5373,0.3059
895.7125,0.1305,895.7125,0.1573,895.7125,0.3048
895.8876,0.13,895.8876,0.1555,895.8876,0.3062
896.0627,0.1323,896.0627,0.1566,896.0627,0.3036
896.2378,0.1305,896.2378,0.1552,896.2378,0.3045
896.4129,0.1307,896.4129,0.1551,896.4129,0.3066
896.588,0.1298,896.588,0.1536,896.588,0.3034
896.7631,0.1289,896.7631,0.1538,896.7631,0.3029
896.9381,0.1282,896.9381,0.1528,896.9381,0.3058
897.1131,0.129,897.1131,0.153,897.1131,0.3033
897.2881,0.1291,897.2881,0.1527,897.2881,0.3025
897.4631,0.1284,897.4631,0.154,897.4631,0.3025
897.6381,0.1309,897.6381,0.1508,897.6381,0.3001
897.8131,0.1295,897.8131,0.1523,897.8131,0.3034
897.988,0.1292,897.988,0.1528,897.988,0.3045
898.1629,0.1293,898.1629,0.1509,898.1629,0.3014
898.3378,0.1281,898.3378,0.15,898.3378,0.3005
