Wavelength,Absorabnce,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Purification,4x Purification
814.4827,1.3466,814.4827,1.5434,814.4827,0.6975
814.6653,1.3392,814.6653,1.5397,814.6653,0.6991
814.8479,1.3425,814.8479,1.5347,814.8479,0.6954
815.0304,1.3333,815.0304,1.5394,815.0304,0.6957
815.213,1.3434,815.213,1.5277,815.213,0.6961
815.3955,1.333,815.3955,1.5452,815.3955,0.6934
815.578,1.3355,815.578,1.536,815.578,0.694
815.7605,1.3366,815.7605,1.5314,815.7605,0.6897
815.943,1.3344,815.943,1.5432,815.943,0.6892
816.1255,1.3288,816.1255,1.5461,816.1255,0.6882
816.3079,1.3292,816.3079,1.5253,816.3079,0.6907
816.4904,1.3277,816.4904,1.5348,816.4904,0.6888
816.6728,1.3246,816.6728,1.5434,816.6728,0.6872
816.8552,1.3275,816.8552,1.5365,816.8552,0.6882
817.0376,1.3255,817.0376,1.5273,817.0376,0.6854
817.2199,1.3259,817.2199,1.5426,817.2199,0.6845
817.4023,1.3235,817.4023,1.5485,817.4023,0.6849
817.5846,1.3208,817.5846,1.5396,817.5846,0.6847
817.767,1.3161,817.767,1.5421,817.767,0.6807
817.9493,1.3196,817.9493,1.5391,817.9493,0.6787
818.1316,1.3149,818.1316,1.5465,818.1316,0.6806
818.3138,1.3087,818.3138,1.5337,818.3138,0.6825
818.4961,1.3134,818.4961,1.5384,818.4961,0.6793
818.6783,1.3065,818.6783,1.5441,818.6783,0.6775
818.8606,1.2998,818.8606,1.5236,818.8606,0.6789
819.0428,1.309,819.0428,1.5288,819.0428,0.6771
819.225,1.3041,819.225,1.5248,819.225,0.6722
819.4072,1.3005,819.4072,1.5327,819.4072,0.6744
819.5893,1.2992,819.5893,1.54,819.5893,0.6751
819.7715,1.2954,819.7715,1.5322,819.7715,0.6719
819.9536,1.2958,819.9536,1.5288,819.9536,0.6706
820.1357,1.2915,820.1357,1.5328,820.1357,0.6721
820.3178,1.2923,820.3178,1.5285,820.3178,0.6689
820.4999,1.2941,820.4999,1.5326,820.4999,0.6696
820.682,1.2897,820.682,1.5327,820.682,0.6689
820.864,1.2862,820.864,1.5199,820.864,0.6674
821.0461,1.2854,821.0461,1.531,821.0461,0.6636
821.2281,1.284,821.2281,1.5319,821.2281,0.6655
821.4101,1.2822,821.4101,1.5347,821.4101,0.6644
821.5921,1.2806,821.5921,1.5289,821.5921,0.6648
821.774,1.2808,821.774,1.538,821.774,0.6621
821.956,1.2723,821.956,1.5236,821.956,0.659
822.1379,1.278,822.1379,1.5192,822.1379,0.661
822.3199,1.2755,822.3199,1.5357,822.3199,0.6598
822.5018,1.2683,822.5018,1.5367,822.5018,0.6584
822.6837,1.2663,822.6837,1.5243,822.6837,0.6582
822.8655,1.2653,822.8655,1.5255,822.8655,0.6601
823.0474,1.2659,823.0474,1.5256,823.0474,0.6552
823.2293,1.2633,823.2293,1.5194,823.2293,0.6544
823.4111,1.2638,823.4111,1.5201,823.4111,0.6541
823.5929,1.2567,823.5929,1.5174,823.5929,0.6557
823.7747,1.2603,823.7747,1.5196,823.7747,0.6491
823.9565,1.2641,823.9565,1.5302,823.9565,0.6531
824.1382,1.2497,824.1382,1.5182,824.1382,0.6522
824.32,1.2494,824.32,1.5116,824.32,0.6498
824.5017,1.2535,824.5017,1.5132,824.5017,0.649
824.6834,1.2423,824.6834,1.5122,824.6834,0.6462
824.8651,1.2464,824.8651,1.5142,824.8651,0.6463
825.0468,1.2484,825.0468,1.5047,825.0468,0.6451
825.2285,1.2429,825.2285,1.5121,825.2285,0.6447
825.4102,1.2393,825.4102,1.5114,825.4102,0.6417
825.5918,1.2383,825.5918,1.5147,825.5918,0.6426
825.7734,1.236,825.7734,1.5138,825.7734,0.6394
825.955,1.2332,825.955,1.5101,825.955,0.6399
826.1366,1.2318,826.1366,1.5117,826.1366,0.6416
826.3182,1.2329,826.3182,1.509,826.3182,0.6396
826.4997,1.2254,826.4997,1.4966,826.4997,0.6382
826.6813,1.2264,826.6813,1.5093,826.6813,0.637
826.8628,1.2236,826.8628,1.497,826.8628,0.6349
827.0443,1.2274,827.0443,1.508,827.0443,0.6355
827.2258,1.2187,827.2258,1.5045,827.2258,0.6317
827.4073,1.2177,827.4073,1.507,827.4073,0.6333
827.5888,1.2141,827.5888,1.5067,827.5888,0.6311
827.7702,1.2188,827.7702,1.5006,827.7702,0.6303
827.9516,1.2097,827.9516,1.4913,827.9516,0.6312
828.133,1.209,828.133,1.5065,828.133,0.6282
828.3144,1.2043,828.3144,1.4866,828.3144,0.6267
828.4958,1.2119,828.4958,1.4909,828.4958,0.6262
828.6772,1.2056,828.6772,1.4988,828.6772,0.6271
828.8585,1.2061,828.8585,1.4962,828.8585,0.6255
829.0399,1.2037,829.0399,1.485,829.0399,0.6232
829.2212,1.2025,829.2212,1.4957,829.2212,0.6237
829.4025,1.1994,829.4025,1.4922,829.4025,0.6215
829.5838,1.1915,829.5838,1.4932,829.5838,0.6192
829.7651,1.1952,829.7651,1.4916,829.7651,0.6178
829.9463,1.1857,829.9463,1.4974,829.9463,0.6174
830.1275,1.1855,830.1275,1.487,830.1275,0.6154
830.3088,1.1858,830.3088,1.5032,830.3088,0.6162
830.49,1.1835,830.49,1.4812,830.49,0.6131
830.6712,1.1836,830.6712,1.4867,830.6712,0.6138
830.8523,1.1781,830.8523,1.4819,830.8523,0.6118
831.0335,1.1775,831.0335,1.4711,831.0335,0.6094
831.2146,1.175,831.2146,1.4921,831.2146,0.6115
831.3958,1.1716,831.3958,1.4741,831.3958,0.6083
831.5769,1.1757,831.5769,1.4777,831.5769,0.6103
831.758,1.1724,831.758,1.4827,831.758,0.6096
831.939,1.1676,831.939,1.4796,831.939,0.6067
832.1201,1.1663,832.1201,1.4764,832.1201,0.6065
832.3011,1.1644,832.3011,1.471,832.3011,0.6047
832.4822,1.1661,832.4822,1.4704,832.4822,0.6038
832.6632,1.1621,832.6632,1.4751,832.6632,0.6014
832.8442,1.1527,832.8442,1.4802,832.8442,0.6043
833.0252,1.154,833.0252,1.4569,833.0252,0.6008
833.2061,1.1573,833.2061,1.4758,833.2061,0.6001
833.3871,1.1528,833.3871,1.4692,833.3871,0.5977
833.568,1.1425,833.568,1.4656,833.568,0.5959
833.7489,1.1533,833.7489,1.4662,833.7489,0.5959
833.9298,1.1451,833.9298,1.462,833.9298,0.5934
834.1107,1.1446,834.1107,1.4557,834.1107,0.594
834.2916,1.1449,834.2916,1.4581,834.2916,0.5949
834.4724,1.14,834.4724,1.4507,834.4724,0.5919
834.6533,1.1391,834.6533,1.4497,834.6533,0.5914
834.8341,1.1392,834.8341,1.461,834.8341,0.59
835.0149,1.1346,835.0149,1.4613,835.0149,0.5881
835.1957,1.1252,835.1957,1.4522,835.1957,0.5842
835.3764,1.1265,835.3764,1.4638,835.3764,0.5867
835.5572,1.1264,835.5572,1.4535,835.5572,0.5869
835.7379,1.1238,835.7379,1.4556,835.7379,0.5858
835.9187,1.1258,835.9187,1.447,835.9187,0.5842
836.0994,1.1196,836.0994,1.4506,836.0994,0.5811
836.2801,1.1201,836.2801,1.441,836.2801,0.5839
836.4607,1.1147,836.4607,1.4457,836.4607,0.579
836.6414,1.1161,836.6414,1.4467,836.6414,0.5793
836.822,1.1138,836.822,1.4389,836.822,0.5784
837.0027,1.1074,837.0027,1.4321,837.0027,0.5789
837.1833,1.1056,837.1833,1.4288,837.1833,0.5727
837.3639,1.1079,837.3639,1.4459,837.3639,0.576
837.5444,1.1039,837.5444,1.4237,837.5444,0.575
837.725,1.1022,837.725,1.4205,837.725,0.5714
837.9055,1.1029,837.9055,1.4341,837.9055,0.5703
838.0861,1.1003,838.0861,1.4239,838.0861,0.5693
838.2666,1.0951,838.2666,1.4305,838.2666,0.5703
838.4471,1.093,838.4471,1.4222,838.4471,0.5695
838.6276,1.0909,838.6276,1.4146,838.6276,0.5695
838.808,1.0931,838.808,1.4321,838.808,0.5634
838.9885,1.0834,838.9885,1.4351,838.9885,0.5655
839.1689,1.0808,839.1689,1.4214,839.1689,0.562
839.3493,1.0809,839.3493,1.4209,839.3493,0.5598
839.5297,1.0818,839.5297,1.4101,839.5297,0.5612
839.7101,1.0794,839.7101,1.4042,839.7101,0.5572
839.8905,1.0771,839.8905,1.4153,839.8905,0.5624
840.0708,1.0785,840.0708,1.4121,840.0708,0.5562
840.2512,1.0674,840.2512,1.4139,840.2512,0.5578
840.4315,1.0721,840.4315,1.4023,840.4315,0.5581
840.6118,1.0598,840.6118,1.407,840.6118,0.5527
840.7921,1.0695,840.7921,1.4012,840.7921,0.5542
840.9723,1.0607,840.9723,1.4106,840.9723,0.5539
841.1526,1.0614,841.1526,1.4035,841.1526,0.5515
841.3328,1.0619,841.3328,1.411,841.3328,0.5489
841.5131,1.06,841.5131,1.4046,841.5131,0.5501
841.6933,1.0567,841.6933,1.4031,841.6933,0.5498
841.8735,1.0541,841.8735,1.3858,841.8735,0.5493
842.0536,1.047,842.0536,1.4033,842.0536,0.5452
842.2338,1.052,842.2338,1.3886,842.2338,0.5443
842.4139,1.0472,842.4139,1.3782,842.4139,0.5476
842.594,1.0439,842.594,1.3958,842.594,0.5428
842.7742,1.0433,842.7742,1.3895,842.7742,0.5415
842.9542,1.0427,842.9542,1.395,842.9542,0.5401
843.1343,1.0365,843.1343,1.3799,843.1343,0.5403
843.3144,1.034,843.3144,1.3828,843.3144,0.5386
843.4944,1.0339,843.4944,1.3819,843.4944,0.5368
843.6745,1.0291,843.6745,1.3809,843.6745,0.5348
843.8545,1.0293,843.8545,1.38,843.8545,0.5382
844.0345,1.0237,844.0345,1.3736,844.0345,0.5336
844.2144,1.0305,844.2144,1.3662,844.2144,0.5335
844.3944,1.0208,844.3944,1.3695,844.3944,0.5331
844.5743,1.025,844.5743,1.373,844.5743,0.5314
844.7543,1.0184,844.7543,1.3653,844.7543,0.5317
844.9342,1.019,844.9342,1.3657,844.9342,0.5269
845.1141,1.0158,845.1141,1.3595,845.1141,0.5274
845.294,1.0166,845.294,1.3597,845.294,0.5286
845.4738,1.0114,845.4738,1.3618,845.4738,0.5262
845.6537,1.0099,845.6537,1.3596,845.6537,0.5235
845.8335,1.0046,845.8335,1.353,845.8335,0.5243
846.0133,1.004,846.0133,1.3519,846.0133,0.5234
846.1931,0.9996,846.1931,1.3562,846.1931,0.5218
846.3729,0.9997,846.3729,1.3441,846.3729,0.5205
846.5527,0.997,846.5527,1.3555,846.5527,0.5188
846.7324,1.0003,846.7324,1.3477,846.7324,0.5188
846.9122,0.997,846.9122,1.3522,846.9122,0.5177
847.0919,1.0032,847.0919,1.3384,847.0919,0.514
847.2716,0.9906,847.2716,1.3504,847.2716,0.5152
847.4513,0.9849,847.4513,1.3425,847.4513,0.5158
847.6309,0.9889,847.6309,1.3439,847.6309,0.5116
847.8106,0.9865,847.8106,1.3228,847.8106,0.512
847.9902,0.9802,847.9902,1.3332,847.9902,0.5124
848.1698,0.9782,848.1698,1.3356,848.1698,0.5092
848.3494,0.9856,848.3494,1.3332,848.3494,0.5088
848.529,0.9814,848.529,1.3243,848.529,0.5088
848.7086,0.9744,848.7086,1.3242,848.7086,0.5044
848.8882,0.9745,848.8882,1.327,848.8882,0.5048
849.0677,0.9687,849.0677,1.3234,849.0677,0.5055
849.2472,0.9697,849.2472,1.3198,849.2472,0.5037
849.4267,0.9671,849.4267,1.3219,849.4267,0.5025
849.6062,0.9637,849.6062,1.3202,849.6062,0.5025
849.7857,0.9617,849.7857,1.3246,849.7857,0.4993
849.9652,0.9615,849.9652,1.3121,849.9652,0.4976
850.1446,0.9557,850.1446,1.3062,850.1446,0.4959
850.324,0.9514,850.324,1.3105,850.324,0.4949
850.5034,0.9496,850.5034,1.3091,850.5034,0.4955
850.6828,0.9469,850.6828,1.3077,850.6828,0.495
850.8622,0.9501,850.8622,1.3002,850.8622,0.4943
851.0416,0.9498,851.0416,1.2971,851.0416,0.4904
851.2209,0.9475,851.2209,1.2885,851.2209,0.4909
851.4002,0.9469,851.4002,1.2966,851.4002,0.4911
851.5795,0.9417,851.5795,1.2905,851.5795,0.488
851.7588,0.9377,851.7588,1.3002,851.7588,0.4894
851.9381,0.9403,851.9381,1.2996,851.9381,0.4878
852.1174,0.9391,852.1174,1.2791,852.1174,0.4868
852.2966,0.9373,852.2966,1.2848,852.2966,0.4852
852.4758,0.9299,852.4758,1.2831,852.4758,0.4844
852.655,0.9281,852.655,1.2815,852.655,0.4838
852.8342,0.9282,852.8342,1.2737,852.8342,0.4846
853.0134,0.926,853.0134,1.2774,853.0134,0.4801
853.1926,0.9243,853.1926,1.2765,853.1926,0.48
853.3717,0.918,853.3717,1.2724,853.3717,0.4784
853.5509,0.9191,853.5509,1.277,853.5509,0.4764
853.73,0.9193,853.73,1.2823,853.73,0.4773
853.9091,0.9159,853.9091,1.2737,853.9091,0.4755
854.0882,0.9166,854.0882,1.269,854.0882,0.4786
854.2672,0.9111,854.2672,1.2605,854.2672,0.4744
854.4463,0.9129,854.4463,1.2658,854.4463,0.4719
854.6253,0.9046,854.6253,1.2611,854.6253,0.4721
854.8043,0.9079,854.8043,1.2601,854.8043,0.4727
854.9833,0.8989,854.9833,1.2689,854.9833,0.471
855.1623,0.9016,855.1623,1.2585,855.1623,0.4703
855.3413,0.9009,855.3413,1.2467,855.3413,0.4676
855.5202,0.8953,855.5202,1.2527,855.5202,0.467
855.6991,0.8965,855.6991,1.2444,855.6991,0.4655
855.8781,0.8929,855.8781,1.2428,855.8781,0.4643
856.057,0.8911,856.057,1.2426,856.057,0.466
856.2359,0.8859,856.2359,1.2397,856.2359,0.4629
856.4147,0.8883,856.4147,1.239,856.4147,0.4611
856.5936,0.8836,856.5936,1.2415,856.5936,0.4582
856.7724,0.8812,856.7724,1.2377,856.7724,0.4593
856.9512,0.8806,856.9512,1.2403,856.9512,0.4586
857.13,0.8781,857.13,1.2331,857.13,0.4592
857.3088,0.8781,857.3088,1.2324,857.3088,0.4575
857.4876,0.8753,857.4876,1.2316,857.4876,0.4578
857.6663,0.8735,857.6663,1.2184,857.6663,0.4534
857.8451,0.8756,857.8451,1.2234,857.8451,0.4526
858.0238,0.8702,858.0238,1.2218,858.0238,0.4545
858.2025,0.8707,858.2025,1.2191,858.2025,0.4508
858.3812,0.8648,858.3812,1.2242,858.3812,0.4498
858.5599,0.8606,858.5599,1.2186,858.5599,0.4501
858.7385,0.8616,858.7385,1.2101,858.7385,0.4487
858.9171,0.8593,858.9171,1.2138,858.9171,0.4468
859.0958,0.8571,859.0958,1.2066,859.0958,0.4451
859.2744,0.8558,859.2744,1.2208,859.2744,0.4461
859.453,0.8536,859.453,1.2093,859.453,0.4442
859.6315,0.8535,859.6315,1.2076,859.6315,0.444
859.8101,0.8497,859.8101,1.2009,859.8101,0.4451
859.9886,0.8446,859.9886,1.2094,859.9886,0.441
860.1671,0.8471,860.1671,1.1924,860.1671,0.4411
860.3457,0.8444,860.3457,1.1929,860.3457,0.4407
860.5241,0.8445,860.5241,1.1943,860.5241,0.4379
860.7026,0.8412,860.7026,1.1932,860.7026,0.4397
860.8811,0.8385,860.8811,1.1848,860.8811,0.4353
861.0595,0.8342,861.0595,1.1892,861.0595,0.4343
861.2379,0.8354,861.2379,1.1766,861.2379,0.436
861.4163,0.8371,861.4163,1.1802,861.4163,0.4336
861.5947,0.8288,861.5947,1.179,861.5947,0.434
861.7731,0.8281,861.7731,1.1847,861.7731,0.4318
861.9515,0.8272,861.9515,1.1752,861.9515,0.4323
862.1298,0.8277,862.1298,1.1758,862.1298,0.4294
862.3081,0.8268,862.3081,1.1717,862.3081,0.4283
862.4864,0.8192,862.4864,1.1798,862.4864,0.4267
862.6647,0.8197,862.6647,1.168,862.6647,0.4284
862.843,0.8175,862.843,1.1604,862.843,0.4277
863.0213,0.8127,863.0213,1.1643,863.0213,0.4235
863.1995,0.8116,863.1995,1.1619,863.1995,0.4238
863.3777,0.8118,863.3777,1.163,863.3777,0.4221
863.5559,0.8071,863.5559,1.1483,863.5559,0.4233
863.7341,0.8076,863.7341,1.1458,863.7341,0.4223
863.9123,0.8072,863.9123,1.147,863.9123,0.4201
864.0905,0.8046,864.0905,1.1502,864.0905,0.4186
864.2686,0.8081,864.2686,1.1522,864.2686,0.4193
864.4467,0.7998,864.4467,1.1448,864.4467,0.4175
864.6249,0.7959,864.6249,1.1457,864.6249,0.4147
864.8029,0.7972,864.8029,1.1475,864.8029,0.4175
864.981,0.7968,864.981,1.1423,864.981,0.4148
865.1591,0.7932,865.1591,1.1388,865.1591,0.4142
865.3371,0.7931,865.3371,1.1366,865.3371,0.4109
865.5152,0.7858,865.5152,1.1264,865.5152,0.4114
865.6932,0.7888,865.6932,1.1378,865.6932,0.4107
865.8712,0.7811,865.8712,1.1356,865.8712,0.4109
866.0491,0.7835,866.0491,1.1346,866.0491,0.4117
866.2271,0.787,866.2271,1.1237,866.2271,0.4094
866.405,0.7809,866.405,1.1198,866.405,0.4083
866.583,0.7785,866.583,1.1261,866.583,0.4067
866.7609,0.7764,866.7609,1.1148,866.7609,0.4062
866.9388,0.7731,866.9388,1.1092,866.9388,0.4028
867.1167,0.7717,867.1167,1.1147,867.1167,0.4026
867.2945,0.7686,867.2945,1.1132,867.2945,0.402
867.4724,0.7745,867.4724,1.1161,867.4724,0.4013
867.6502,0.7684,867.6502,1.1099,867.6502,0.4006
867.828,0.7672,867.828,1.1017,867.828,0.3994
868.0058,0.7679,868.0058,1.1055,868.0058,0.3998
868.1836,0.7622,868.1836,1.107,868.1836,0.3996
868.3613,0.7619,868.3613,1.0968,868.3613,0.3984
868.5391,0.7553,868.5391,1.1001,868.5391,0.3959
868.7168,0.7559,868.7168,1.0938,868.7168,0.396
868.8945,0.7571,868.8945,1.0916,868.8945,0.3944
869.0722,0.7557,869.0722,1.0937,869.0722,0.3938
869.2499,0.75,869.2499,1.0833,869.2499,0.3945
869.4276,0.7514,869.4276,1.0907,869.4276,0.3913
869.6052,0.7495,869.6052,1.0847,869.6052,0.3939
869.7828,0.7475,869.7828,1.0859,869.7828,0.3919
869.9605,0.7443,869.9605,1.082,869.9605,0.3905
870.1381,0.7421,870.1381,1.0819,870.1381,0.3904
870.3156,0.7444,870.3156,1.0693,870.3156,0.3859
870.4932,0.7409,870.4932,1.0792,870.4932,0.3873
870.6707,0.7368,870.6707,1.0715,870.6707,0.386
870.8483,0.7352,870.8483,1.0732,870.8483,0.3854
871.0258,0.733,871.0258,1.062,871.0258,0.3834
871.2033,0.7352,871.2033,1.0665,871.2033,0.3852
871.3808,0.7304,871.3808,1.0664,871.3808,0.3833
871.5582,0.7329,871.5582,1.0547,871.5582,0.3814
871.7357,0.7282,871.7357,1.0559,871.7357,0.3786
871.9131,0.7262,871.9131,1.0535,871.9131,0.3786
872.0905,0.7245,872.0905,1.0486,872.0905,0.3817
872.2679,0.7243,872.2679,1.0549,872.2679,0.3761
872.4453,0.7216,872.4453,1.0527,872.4453,0.3793
872.6227,0.7216,872.6227,1.0539,872.6227,0.3759
872.8,0.7204,872.8,1.0513,872.8,0.3771
872.9773,0.7181,872.9773,1.0408,872.9773,0.3735
873.1547,0.7134,873.1547,1.0384,873.1547,0.3748
873.332,0.7145,873.332,1.0431,873.332,0.3757
873.5092,0.7115,873.5092,1.0429,873.5092,0.372
873.6865,0.7074,873.6865,1.0358,873.6865,0.3721
873.8637,0.7072,873.8637,1.0368,873.8637,0.3699
874.041,0.7092,874.041,1.0317,874.041,0.37
874.2182,0.7023,874.2182,1.0336,874.2182,0.3694
874.3954,0.705,874.3954,1.0269,874.3954,0.3679
874.5726,0.7048,874.5726,1.0222,874.5726,0.3646
874.7497,0.6978,874.7497,1.022,874.7497,0.3666
874.9269,0.7015,874.9269,1.019,874.9269,0.3657
875.104,0.6993,875.104,1.017,875.104,0.3682
875.2811,0.6914,875.2811,1.0168,875.2811,0.3635
875.4582,0.6924,875.4582,1.0164,875.4582,0.3608
875.6353,0.6926,875.6353,1.0193,875.6353,0.3616
875.8124,0.69,875.8124,1.0119,875.8124,0.3633
875.9894,0.6877,875.9894,1.013,875.9894,0.3621
876.1664,0.6865,876.1664,1.0011,876.1664,0.3601
876.3435,0.6853,876.3435,1.0035,876.3435,0.3589
876.5205,0.6875,876.5205,0.9996,876.5205,0.3568
876.6974,0.6834,876.6974,0.9977,876.6974,0.3575
876.8744,0.6839,876.8744,1.0036,876.8744,0.357
877.0513,0.6798,877.0513,0.9942,877.0513,0.3565
877.2283,0.6806,877.2283,0.999,877.2283,0.3551
877.4052,0.677,877.4052,0.9902,877.4052,0.3565
877.5821,0.6758,877.5821,0.9926,877.5821,0.3534
877.759,0.6728,877.759,0.9886,877.759,0.3515
877.9358,0.6757,877.9358,0.987,877.9358,0.3516
878.1127,0.6674,878.1127,0.9846,878.1127,0.3521
878.2895,0.6679,878.2895,0.9865,878.2895,0.3499
878.4663,0.6675,878.4663,0.9831,878.4663,0.3511
878.6431,0.6682,878.6431,0.9752,878.6431,0.3479
878.8199,0.664,878.8199,0.9789,878.8199,0.3479
878.9967,0.6618,878.9967,0.9753,878.9967,0.3456
879.1734,0.66,879.1734,0.9777,879.1734,0.3471
879.3501,0.6613,879.3501,0.9734,879.3501,0.3457
879.5268,0.6605,879.5268,0.9651,879.5268,0.3459
879.7035,0.6547,879.7035,0.9714,879.7035,0.3457
879.8802,0.6559,879.8802,0.9647,879.8802,0.346
880.0569,0.6526,880.0569,0.9613,880.0569,0.3423
880.2335,0.6533,880.2335,0.9601,880.2335,0.342
880.4102,0.6512,880.4102,0.9596,880.4102,0.3442
880.5868,0.6504,880.5868,0.9532,880.5868,0.341
880.7634,0.6487,880.7634,0.9559,880.7634,0.3405
880.9399,0.6442,880.9399,0.9541,880.9399,0.3381
881.1165,0.6445,881.1165,0.9557,881.1165,0.3406
881.293,0.6411,881.293,0.9516,881.293,0.3399
881.4696,0.6448,881.4696,0.9461,881.4696,0.3364
881.6461,0.6433,881.6461,0.9444,881.6461,0.3372
881.8226,0.6398,881.8226,0.9466,881.8226,0.3338
881.9991,0.6353,881.9991,0.9425,881.9991,0.3381
882.1755,0.6357,882.1755,0.9424,882.1755,0.3366
882.352,0.6344,882.352,0.9356,882.352,0.3322
882.5284,0.6326,882.5284,0.9375,882.5284,0.336
882.7048,0.6342,882.7048,0.9336,882.7048,0.3329
882.8812,0.6307,882.8812,0.9334,882.8812,0.3305
883.0576,0.6255,883.0576,0.9322,883.0576,0.3313
883.2339,0.6259,883.2339,0.9278,883.2339,0.3294
883.4103,0.6254,883.4103,0.9308,883.4103,0.3292
883.5866,0.624,883.5866,0.9243,883.5866,0.3265
883.7629,0.6238,883.7629,0.9222,883.7629,0.3278
883.9392,0.6208,883.9392,0.9271,883.9392,0.3272
884.1155,0.62,884.1155,0.921,884.1155,0.3284
884.2917,0.6187,884.2917,0.9207,884.2917,0.3266
884.468,0.616,884.468,0.9124,884.468,0.3261
884.6442,0.6141,884.6442,0.9116,884.6442,0.3237
884.8204,0.6149,884.8204,0.912,884.8204,0.3243
884.9966,0.6149,884.9966,0.9066,884.9966,0.3243
885.1728,0.6098,885.1728,0.9112,885.1728,0.3231
885.349,0.6092,885.349,0.9097,885.349,0.3198
885.5251,0.6127,885.5251,0.9089,885.5251,0.3217
885.7012,0.611,885.7012,0.9019,885.7012,0.3192
885.8773,0.6071,885.8773,0.9034,885.8773,0.322
886.0534,0.6055,886.0534,0.9007,886.0534,0.318
886.2295,0.6044,886.2295,0.8951,886.2295,0.3181
886.4056,0.6028,886.4056,0.8961,886.4056,0.3175
886.5816,0.6003,886.5816,0.8986,886.5816,0.3172
886.7576,0.6014,886.7576,0.894,886.7576,0.3187
886.9336,0.5969,886.9336,0.8905,886.9336,0.316
887.1096,0.5975,887.1096,0.8893,887.1096,0.3147
887.2856,0.5949,887.2856,0.8835,887.2856,0.3143
887.4615,0.5982,887.4615,0.8843,887.4615,0.3124
887.6375,0.5956,887.6375,0.8823,887.6375,0.316
887.8134,0.594,887.8134,0.8833,887.8134,0.3125
887.9893,0.5894,887.9893,0.8811,887.9893,0.3121
888.1652,0.587,888.1652,0.8813,888.1652,0.3109
888.3411,0.5896,888.3411,0.8764,888.3411,0.3093
888.5169,0.5881,888.5169,0.8761,888.5169,0.3083
888.6928,0.5872,888.6928,0.8741,888.6928,0.3103
888.8686,0.5859,888.8686,0.8698,888.8686,0.3082
889.0444,0.5819,889.0444,0.8709,889.0444,0.307
889.2202,0.5828,889.2202,0.8678,889.2202,0.3097
889.396,0.5792,889.396,0.8648,889.396,0.3069
889.5717,0.5777,889.5717,0.8646,889.5717,0.3091
889.7474,0.5796,889.7474,0.8672,889.7474,0.3065
889.9232,0.576,889.9232,0.8584,889.9232,0.3053
890.0989,0.5761,890.0989,0.8586,890.0989,0.3057
890.2746,0.5756,890.2746,0.8545,890.2746,0.3023
890.4502,0.574,890.4502,0.8535,890.4502,0.3026
890.6259,0.5713,890.6259,0.8542,890.6259,0.3029
890.8015,0.5705,890.8015,0.8538,890.8015,0.3028
890.9771,0.5679,890.9771,0.8515,890.9771,0.3012
891.1527,0.5682,891.1527,0.8512,891.1527,0.304
891.3283,0.5657,891.3283,0.8458,891.3283,0.299
891.5039,0.5674,891.5039,0.8464,891.5039,0.3011
891.6794,0.5651,891.6794,0.8439,891.6794,0.3017
891.855,0.5635,891.855,0.8418,891.855,0.2985
892.0305,0.564,892.0305,0.8413,892.0305,0.2986
892.206,0.5604,892.206,0.8362,892.206,0.3001
892.3815,0.5613,892.3815,0.8349,892.3815,0.2989
892.5569,0.5581,892.5569,0.8345,892.5569,0.2973
892.7324,0.5573,892.7324,0.8323,892.7324,0.2955
892.9078,0.5526,892.9078,0.8297,892.9078,0.2938
893.0832,0.5565,893.0832,0.8315,893.0832,0.2943
893.2586,0.553,893.2586,0.8259,893.2586,0.2931
893.434,0.5514,893.434,0.8265,893.434,0.2939
893.6094,0.5521,893.6094,0.8218,893.6094,0.2929
893.7847,0.5492,893.7847,0.8185,893.7847,0.2933
893.9601,0.5487,893.9601,0.8202,893.9601,0.2914
894.1354,0.5457,894.1354,0.8157,894.1354,0.2905
894.3107,0.5443,894.3107,0.8157,894.3107,0.2918
894.486,0.5456,894.486,0.8114,894.486,0.2899
894.6612,0.5441,894.6612,0.808,894.6612,0.2892
894.8365,0.5427,894.8365,0.8133,894.8365,0.2906
895.0117,0.541,895.0117,0.8124,895.0117,0.2889
895.1869,0.5381,895.1869,0.8071,895.1869,0.2857
895.3621,0.5394,895.3621,0.806,895.3621,0.2893
895.5373,0.5384,895.5373,0.8044,895.5373,0.288
895.7125,0.5375,895.7125,0.8006,895.7125,0.2858
895.8876,0.5357,895.8876,0.8018,895.8876,0.2859
896.0627,0.5334,896.0627,0.8043,896.0627,0.2826
896.2378,0.5366,896.2378,0.7967,896.2378,0.2862
896.4129,0.5332,896.4129,0.795,896.4129,0.2851
896.588,0.5327,896.588,0.7951,896.588,0.2834
896.7631,0.532,896.7631,0.7889,896.7631,0.2828
896.9381,0.5292,896.9381,0.7925,896.9381,0.2813
897.1131,0.5276,897.1131,0.79,897.1131,0.2823
897.2881,0.5279,897.2881,0.7849,897.2881,0.2808
897.4631,0.5254,897.4631,0.7871,897.4631,0.2811
897.6381,0.527,897.6381,0.7832,897.6381,0.2806
897.8131,0.5219,897.8131,0.7819,897.8131,0.2796
897.988,0.5227,897.988,0.7786,897.988,0.2783
898.1629,0.5208,898.1629,0.7771,898.1629,0.2783
898.3378,0.5199,898.3378,0.7769,898.3378,0.278
898.5127,0.5175,898.5127,0.7764,898.5127,0.2757
898.6876,0.5181,898.6876,0.7738,898.6876,0.2773
